Drug1,Drug2,Cell line,Cosmic sample Id,synergy,Tissue,log_synergy,predict,abs_error
ETOPOSIDE,SUNITINIB,VCAP,1299075,5.1236731303,urogenital_system,5.123673,19.325804,14.202131
DEXAMETHASONE,MK-5108,LNCAP,907788,-35.672297385,urogenital_system,-35.6723,-49.876198,14.203899
MK-2206,SUNITINIB,SK-OV-3,905959,31.188909723,urogenital_system,31.18891,16.981125,14.207785
PACLITAXEL,MK-5108,LOVO,907790,11.0843059737,digestive_system,11.084306,-3.1541874,14.238493
BORTEZOMIB,SUNITINIB,LOVO,907790,0.4992390997,digestive_system,0.4992391,14.740604,14.241365
PACLITAXEL,AZD1775,OCUBM,909256,-3.7917163565,breast,-3.7917163,10.453213,14.244929
SUNITINIB,ETOPOSIDE,VCAP,1299075,5.1236731303,urogenital_system,5.123673,19.370037,14.246365
SUNITINIB,VINORELBINE,RKO,909698,-11.6061508245,digestive_system,-11.606151,2.6421254,14.248276
ZOLINZA,VINORELBINE,HCT116,905936,-25.7013946202,digestive_system,-25.701395,-11.448914,14.252481
PACLITAXEL,MK-2206,VCAP,1299075,29.1612331918,urogenital_system,29.161234,14.892732,14.268502
AZD1775,ERLOTINIB,HCT116,905936,-4.0587347241,digestive_system,-4.058735,10.216386,14.275121
SUNITINIB,MK-8669,RKO,909698,19.3737388524,digestive_system,19.37374,33.6555,14.281759
SUNITINIB,DEXAMETHASONE,MSTO,908152,15.7633451321,lung,15.763345,1.480794,14.282551
VINORELBINE,TEMOZOLOMIDE,A2058,906792,-29.2217929981,skin,-29.221792,-14.935671,14.286121
MK-8669,PACLITAXEL,HCT116,905936,-14.1666775639,digestive_system,-14.166677,0.13686319,14.30354
VINORELBINE,PD325901,NCIH1650,687800,-10.6821580463,lung,-10.682158,3.6298094,14.311968
SUNITINIB,TOPOTECAN,MDAMB436,1240172,-6.7700407157,breast,-6.7700405,7.545704,14.315744
PACLITAXEL,TEMOZOLOMIDE,A2058,906792,-12.6297106828,skin,-12.629711,1.7122626,14.341974
VINORELBINE,MK-4827,NCIH520,908443,-28.6786078871,lung,-28.678608,-14.30812,14.370488
VINORELBINE,SUNITINIB,HT144,907067,9.6776911952,skin,9.677691,-4.6968575,14.374549
ZOLINZA,VINORELBINE,SW837,909755,-3.0884213111,digestive_system,-3.0884213,11.298669,14.387091
SUNITINIB,VINORELBINE,A375,906793,11.0581777244,skin,11.058178,-3.3518972,14.410075
ZOLINZA,ERLOTINIB,UACC62,905976,23.8131819202,skin,23.813183,9.402687,14.410496
SN-38,ERLOTINIB,SK-OV-3,905959,21.1754798764,urogenital_system,21.17548,6.756734,14.418746
DEXAMETHASONE,PD325901,NCIH23,905942,-8.8367281544,lung,-8.836728,5.585194,14.421923
SUNITINIB,SORAFENIB,HCT116,905936,2.1588403863,digestive_system,2.1588404,16.582037,14.423197
ERLOTINIB,TEMOZOLOMIDE,NCIH2122,722046,9.307342485,lung,9.307343,-5.119501,14.426844
MK-5108,PACLITAXEL,UACC62,905976,14.8530300493,skin,14.85303,0.41677088,14.436259
SUNITINIB,MITOMYCINE,NCIH1650,687800,6.2930460688,lung,6.293046,20.73608,14.443034
ERLOTINIB,MK-8669,RKO,909698,38.5431344587,digestive_system,38.543133,24.094246,14.448887
BEZ-235,SUNITINIB,LOVO,907790,13.9117322702,digestive_system,13.911733,28.366882,14.45515
MK-2206,ERLOTINIB,NCIH2122,722046,38.3360908417,lung,38.33609,23.878325,14.457766
MK-4827,SN-38,HT144,907067,15.6290918857,skin,15.629092,1.1696062,14.459486
CARBOPLATIN,SUNITINIB,NCIH2122,722046,-0.4921545518,lung,-0.49215454,-14.974237,14.482083
DEXAMETHASONE,DASATINIB,SKMEL30,909726,-15.5409231049,skin,-15.540923,-30.050867,14.509944
MK-2206,DEXAMETHASONE,SK-OV-3,905959,42.3180494296,urogenital_system,42.31805,27.798723,14.519327
MK-4827,DEXAMETHASONE,MDAMB436,1240172,-0.6768936549,breast,-0.67689365,13.843673,14.520566
PD325901,PACLITAXEL,OVCAR3,905933,2.2209422703,urogenital_system,2.2209423,16.750599,14.529656
PACLITAXEL,MK-5108,SK-OV-3,905959,26.1126110609,urogenital_system,26.112612,11.575271,14.537341
VINORELBINE,SUNITINIB,LOVO,907790,2.6047154461,digestive_system,2.6047153,17.152992,14.548277
MK-8776,DEXAMETHASONE,MDAMB436,1240172,2.7789716248,breast,2.7789717,17.330688,14.551717
MK-4827,TOPOTECAN,SKMEL30,909726,16.8842227729,skin,16.884222,2.3285413,14.555681
SUNITINIB,DEXAMETHASONE,SW837,909755,-1.8579587569,digestive_system,-1.8579588,12.717958,14.575917
MK-2206,VINORELBINE,SKMEL30,909726,16.2328153792,skin,16.232815,1.655082,14.577733
ERLOTINIB,SN-38,SK-OV-3,905959,21.1754798764,urogenital_system,21.17548,6.594989,14.580491
MK-4827,VINORELBINE,NCIH520,908443,-28.6786078871,lung,-28.678608,-14.0687895,14.609818
SORAFENIB,PACLITAXEL,NCIH1650,687800,-8.0080571832,lung,-8.008058,6.6047134,14.612771
DINACICLIB,ERLOTINIB,NCIH1650,687800,7.9493504023,lung,7.9493504,-6.664711,14.614061
PD325901,VINORELBINE,OVCAR3,905933,-11.2566682421,urogenital_system,-11.256668,3.3618526,14.618521
MK-4827,DOXORUBICIN,HCT116,905936,-12.83102695,digestive_system,-12.831027,1.7897274,14.620754
SORAFENIB,DEXAMETHASONE,VCAP,1299075,-10.3901613336,urogenital_system,-10.3901615,4.2317758,14.621937
ERLOTINIB,MK-2206,RPMI7951,910903,24.8385815855,skin,24.838581,10.2146635,14.623918
ERLOTINIB,MITOMYCINE,T-47D,905945,-10.7047520602,breast,-10.704752,3.9423842,14.647137
VINORELBINE,SUNITINIB,RKO,909698,-11.6061508245,digestive_system,-11.606151,3.0412352,14.647386
TEMOZOLOMIDE,PACLITAXEL,A2058,906792,-12.6297106828,skin,-12.629711,2.0512261,14.680937
DOXORUBICIN,SUNITINIB,OV90,1240197,-12.6996824454,urogenital_system,-12.699682,1.9832165,14.6828985
PACLITAXEL,MK-2206,T-47D,905945,-0.0601611113,breast,-0.06016111,14.627541,14.687701
TEMOZOLOMIDE,VINORELBINE,UWB1289,1480374,7.7006127676,urogenital_system,7.7006125,-7.0009923,14.701605
DEXAMETHASONE,MRK-003,HT144,907067,-6.7849341351,skin,-6.784934,7.9272823,14.712216
SORAFENIB,PACLITAXEL,A2058,906792,-11.1855334473,skin,-11.185534,3.5311213,14.716655
BEZ-235,DEXAMETHASONE,A375,906793,10.1112622663,skin,10.111262,24.830698,14.719436
ERLOTINIB,SUNITINIB,UWB1289,1480374,18.446338149,urogenital_system,18.446339,3.7264864,14.719852
MK-4827,VINBLASTINE,RPMI7951,910903,-5.5813268946,skin,-5.581327,-20.319487,14.738159
L778123,VINORELBINE,MSTO,908152,13.9196011195,lung,13.919601,-0.8240041,14.743606
PACLITAXEL,MRK-003,OCUBM,909256,-12.5101082806,breast,-12.510108,2.2354276,14.745536
VINORELBINE,MK-8776,OVCAR3,905933,-27.3486780091,urogenital_system,-27.348679,-12.5953665,14.753312
SUNITINIB,MK-2206,SK-OV-3,905959,31.188909723,urogenital_system,31.18891,16.423307,14.765602
MK-5108,MK-4827,NCIH23,905942,17.3490237632,lung,17.349024,2.5544605,14.794563
ERLOTINIB,BEZ-235,RPMI7951,910903,33.1074802509,skin,33.10748,18.295702,14.811777
L778123,MK-4827,UWB1289,1480374,21.7868120189,urogenital_system,21.786812,6.9572873,14.829525
DEXAMETHASONE,LAPATINIB,NCIH1650,687800,29.0879875476,lung,29.087988,14.256831,14.831157
ERLOTINIB,TEMOZOLOMIDE,RKO,909698,-14.2819913564,digestive_system,-14.281991,0.5508134,14.832805
MK-4827,VINORELBINE,SKMES1,909728,1.9923252889,lung,1.9923253,-12.845009,14.837334
VINORELBINE,MK-4541,MDAMB436,1240172,3.1579859952,breast,3.157986,-11.68068,14.838666
ERLOTINIB,MRK-003,UWB1289,1480374,13.3686011419,urogenital_system,13.368601,-1.481117,14.849718
PACLITAXEL,L778123,OCUBM,909256,-3.4983482456,breast,-3.4983482,11.360902,14.85925
DOXORUBICIN,MK-4827,LOVO,907790,-9.4003565782,digestive_system,-9.400356,5.4597163,14.860073
SUNITINIB,MK-8669,UACC62,905976,37.7773847215,skin,37.777386,22.913177,14.864208
MK-4541,VINORELBINE,MDAMB436,1240172,3.1579859952,breast,3.157986,-11.73047,14.888455
ERLOTINIB,5-FU,SKMES1,909728,21.2894247643,lung,21.289425,6.3967347,14.892691
MK-2206,VINORELBINE,OCUBM,909256,-15.7810074202,breast,-15.781008,-0.8730137,14.907994
MK-4541,ERLOTINIB,OVCAR3,905933,-13.3692016422,urogenital_system,-13.369202,1.5404029,14.909605
ERLOTINIB,MK-4541,OVCAR3,905933,-13.3692016422,urogenital_system,-13.369202,1.541301,14.910502
VINBLASTINE,ERLOTINIB,UACC62,905976,32.314825241,skin,32.314827,17.400236,14.914591
VINORELBINE,BORTEZOMIB,T-47D,905945,-35.9205928644,breast,-35.920593,-20.984093,14.936501
MK-4827,MK-5108,RPMI7951,910903,13.8238692804,skin,13.82387,-1.1341548,14.958025
VINORELBINE,SORAFENIB,SKMES1,909728,0.5923888356,lung,0.5923888,15.577254,14.984865
SUNITINIB,MK-8776,MDAMB436,1240172,7.149191331,breast,7.1491914,22.157154,15.007963
SUNITINIB,MK-2206,RKO,909698,15.7946457585,digestive_system,15.794645,30.810379,15.015734
PACLITAXEL,TEMOZOLOMIDE,UWB1289,1480374,-6.411878692,urogenital_system,-6.4118786,8.628409,15.040288
MK-2206,PACLITAXEL,NCIH23,905942,16.3002549124,lung,16.300255,1.2508314,15.049423
LAPATINIB,DEXAMETHASONE,HCT116,905936,-1.5980417639,digestive_system,-1.5980418,13.457083,15.055124
SUNITINIB,DASATINIB,SKMEL30,909726,1.5703335061,skin,1.5703335,-13.489687,15.06002
BEZ-235,SUNITINIB,SW837,909755,18.053698275,digestive_system,18.053698,33.11374,15.060041
PACLITAXEL,MK-2206,NCIH23,905942,16.3002549124,lung,16.300255,1.2281854,15.072069
PACLITAXEL,MRK-003,LOVO,907790,21.6935012591,digestive_system,21.6935,6.613104,15.080397
SUNITINIB,BORTEZOMIB,A2058,906792,-3.7892011905,skin,-3.7892013,11.293426,15.082626
DEXAMETHASONE,MK-5108,T-47D,905945,14.3216000371,breast,14.3216,29.406248,15.084648
DEXAMETHASONE,DASATINIB,OCUBM,909256,26.4539157237,breast,26.453917,11.368249,15.085668
MK-8776,PACLITAXEL,A375,906793,30.5632272938,skin,30.563227,15.475838,15.087389
VINORELBINE,MK-4827,OVCAR3,905933,-42.8593940923,urogenital_system,-42.859394,-27.763378,15.096016
MK-4827,L778123,OCUBM,909256,21.244335229,breast,21.244335,6.1338363,15.110498
DEXAMETHASONE,DASATINIB,NCIH1650,687800,18.3592345258,lung,18.359234,33.472565,15.113331
ERLOTINIB,SN-38,SKMES1,909728,27.9389079696,lung,27.938908,12.818139,15.120769
ERLOTINIB,DOXORUBICIN,HCT116,905936,15.8137116684,digestive_system,15.813712,0.6881638,15.125548
ERLOTINIB,MRK-003,OCUBM,909256,25.5660706916,breast,25.56607,10.437826,15.128244
TEMOZOLOMIDE,VINORELBINE,A2058,906792,-29.2217929981,skin,-29.221792,-14.09115,15.130642
ZOLINZA,VINORELBINE,UACC62,905976,-13.941094997,skin,-13.941095,1.1929655,15.134061
BEZ-235,DEXAMETHASONE,MSTO,908152,6.6849423951,lung,6.6849422,21.819561,15.134619
PACLITAXEL,SORAFENIB,NCIH1650,687800,-8.0080571832,lung,-8.008058,7.1348786,15.142937
L778123,ERLOTINIB,OV90,1240197,4.3041966511,urogenital_system,4.304197,19.48982,15.185623
ERLOTINIB,DINACICLIB,UWB1289,1480374,8.545025303,urogenital_system,8.545025,-6.6414046,15.18643
MK-4827,ABT-888,T-47D,905945,-0.1984894826,breast,-0.19848949,-15.386191,15.187702
SUNITINIB,BORTEZOMIB,T-47D,905945,1.4424102206,breast,1.4424102,-13.750101,15.192512
MK-4827,PD325901,SW837,909755,9.6127809223,digestive_system,9.612781,-5.6214333,15.234214
ERLOTINIB,ZOLINZA,OCUBM,909256,9.2343489285,breast,9.234349,-6.0037584,15.238108
GEMCITABINE,SUNITINIB,OVCAR3,905933,-8.4998526206,urogenital_system,-8.499852,6.7393785,15.239231
BEZ-235,DEXAMETHASONE,VCAP,1299075,23.9816033778,urogenital_system,23.981604,39.224327,15.242723
5-FU,ERLOTINIB,SKMES1,909728,21.2894247643,lung,21.289425,6.0443053,15.245119
ERLOTINIB,OXALIPLATIN,HT144,907067,-24.4813714399,skin,-24.48137,-9.223589,15.257782
VINBLASTINE,MK-4827,RPMI7951,910903,-5.5813268946,skin,-5.581327,-20.864847,15.28352
SUNITINIB,TEMOZOLOMIDE,SKMES1,909728,20.647746146,lung,20.647747,5.358927,15.28882
BORTEZOMIB,VINORELBINE,HCT116,905936,-23.6526330964,digestive_system,-23.652634,-8.361432,15.291202
SUNITINIB,VINORELBINE,SKMES1,909728,2.8203426458,lung,2.8203425,-12.4816675,15.30201
DEXAMETHASONE,PD325901,VCAP,1299075,-2.0773017585,urogenital_system,-2.0773017,13.231401,15.308703
ZOLINZA,PACLITAXEL,NCIH520,908443,8.1182971721,lung,8.118298,-7.1919556,15.310253
SORAFENIB,VINORELBINE,OV90,1240197,19.7668998175,urogenital_system,19.7669,4.4495425,15.317356
TEMOZOLOMIDE,DEXAMETHASONE,UWB1289,1480374,-5.0602397109,urogenital_system,-5.06024,10.257581,15.317821
5-FU,ERLOTINIB,LOVO,907790,12.4173316831,digestive_system,12.417332,-2.9054294,15.322762
AZD1775,MK-4827,UWB1289,1480374,66.3561316865,urogenital_system,66.35613,51.018986,15.337147
SUNITINIB,ERLOTINIB,UWB1289,1480374,18.446338149,urogenital_system,18.446339,3.1073663,15.338972
CARBOPLATIN,ERLOTINIB,UACC62,905976,21.9061479835,skin,21.906149,6.564975,15.341174
MITOMYCINE,SUNITINIB,NCIH1650,687800,6.2930460688,lung,6.293046,21.648876,15.35583
MK-4827,PACLITAXEL,SKMES1,909728,9.763951266,lung,9.763951,-5.5999875,15.363939
VINORELBINE,SORAFENIB,OV90,1240197,19.7668998175,urogenital_system,19.7669,4.3983765,15.368523
PACLITAXEL,MK-8776,A375,906793,30.5632272938,skin,30.563227,15.1937065,15.36952
DEXAMETHASONE,MK-2206,SK-OV-3,905959,42.3180494296,urogenital_system,42.31805,26.937973,15.380077
SUNITINIB,MRK-003,NCIH2122,722046,11.0645076714,lung,11.0645075,-4.327234,15.391741
MK-4827,MK-5108,NCIH23,905942,17.3490237632,lung,17.349024,1.9564359,15.392588
LAPATINIB,VINORELBINE,UACC62,905976,-13.5133640899,skin,-13.513364,1.8953416,15.408706
MK-4827,MK-8669,SKMES1,909728,20.5577616505,lung,20.557762,5.1464567,15.411305
SUNITINIB,MITOMYCINE,A2058,906792,-0.3326976913,skin,-0.3326977,15.083474,15.416172
SUNITINIB,ERLOTINIB,A2058,906792,14.1014713788,skin,14.101471,29.523914,15.422443
MRK-003,PACLITAXEL,OCUBM,909256,-12.5101082806,breast,-12.510108,2.9156137,15.425722
DEXAMETHASONE,GELDANAMYCIN,UWB1289,1480374,-1.7670232251,urogenital_system,-1.7670232,-17.196949,15.429926
DEXAMETHASONE,ABT-888,T-47D,905945,-13.191209266,breast,-13.191209,2.2409751,15.432184
MK-2206,SUNITINIB,HCT116,905936,35.3617139204,digestive_system,35.361713,19.924257,15.437456
PACLITAXEL,MK-8776,UWB1289,1480374,-20.6485241644,urogenital_system,-20.648523,-5.2100587,15.438465
GELDANAMYCIN,MK-4827,A2058,906792,33.0257256486,skin,33.025726,17.553978,15.471748
DEXAMETHASONE,BORTEZOMIB,RPMI7951,910903,-19.6531103253,skin,-19.65311,-4.163932,15.489179
DEXAMETHASONE,MK-4827,MDAMB436,1240172,-0.6768936549,breast,-0.67689365,14.830464,15.507358
LAPATINIB,DEXAMETHASONE,A375,906793,-5.107578959,skin,-5.1075788,10.405356,15.512936
TEMOZOLOMIDE,ERLOTINIB,RKO,909698,-14.2819913564,digestive_system,-14.281991,1.2436125,15.525603
ERLOTINIB,MK-8776,UACC62,905976,28.0240049794,skin,28.024006,12.469349,15.554657
SUNITINIB,ZOLINZA,A2058,906792,-8.9660853516,skin,-8.966085,6.5918317,15.557917
ERLOTINIB,GELDANAMYCIN,OCUBM,909256,-12.9753620977,breast,-12.975362,2.5880303,15.563393
MK-4827,VINBLASTINE,UACC62,905976,-1.6253838079,skin,-1.6253839,-17.203718,15.578335
MK-4827,SN-38,A2058,906792,27.9855866047,skin,27.985586,12.406005,15.579581
DEXAMETHASONE,BEZ-235,MSTO,908152,6.6849423951,lung,6.6849422,22.27071,15.585768
ERLOTINIB,5-FU,NCIH23,905942,6.3734101396,lung,6.37341,-9.218654,15.592064
BEZ-235,SUNITINIB,SKMEL30,909726,16.7754503503,skin,16.77545,32.369064,15.593615
BEZ-235,VINORELBINE,A2058,906792,2.7299838694,skin,2.7299838,18.329039,15.599054
MK-4827,L778123,UWB1289,1480374,21.7868120189,urogenital_system,21.786812,6.186874,15.599937
SUNITINIB,PACLITAXEL,MDAMB436,1240172,0.0360374643,breast,0.036037464,15.642918,15.60688
ABT-888,SUNITINIB,SKMEL30,909726,6.361187479,skin,6.3611875,-9.245744,15.606932
ZOLINZA,SUNITINIB,A2058,906792,-8.9660853516,skin,-8.966085,6.6427274,15.608812
PACLITAXEL,MK-8669,SKMEL30,909726,40.137943858,skin,40.137943,24.52772,15.610224
MK-8669,PACLITAXEL,VCAP,1299075,41.0674989024,urogenital_system,41.067497,25.44595,15.621548
ERLOTINIB,CARBOPLATIN,UACC62,905976,21.9061479835,skin,21.906149,6.2809896,15.625159
SUNITINIB,AZD1775,SKMEL30,909726,-5.3616762599,skin,-5.361676,10.264668,15.626345
ERLOTINIB,SUNITINIB,A2058,906792,14.1014713788,skin,14.101471,29.747965,15.646494
SUNITINIB,DASATINIB,A375,906793,33.8241093461,skin,33.82411,49.47222,15.648113
VINORELBINE,BEZ-235,A2058,906792,2.7299838694,skin,2.7299838,18.385351,15.655367
DEXAMETHASONE,AZD1775,T-47D,905945,-16.5734801721,breast,-16.57348,-0.91521317,15.658267
DOXORUBICIN,ERLOTINIB,SK-OV-3,905959,-21.427938853,urogenital_system,-21.427938,-5.7526,15.675339
MK-5108,PACLITAXEL,NCIH520,908443,10.247322587,lung,10.247323,-5.4345016,15.681825
SUNITINIB,DINACICLIB,HT144,907067,8.9816173635,skin,8.981617,-6.72394,15.705557
SORAFENIB,SUNITINIB,LNCAP,907788,-15.9699733215,urogenital_system,-15.969974,-0.2369217,15.733052
ERLOTINIB,MRK-003,VCAP,1299075,12.3777513224,urogenital_system,12.377751,28.125313,15.747561
SUNITINIB,VINORELBINE,RPMI7951,910903,-22.4545454485,skin,-22.454546,-6.6914344,15.763111
DEXAMETHASONE,SORAFENIB,VCAP,1299075,-10.3901613336,urogenital_system,-10.3901615,5.381912,15.772074
MRK-003,DEXAMETHASONE,MSTO,908152,9.4237751431,lung,9.423775,-6.357823,15.781597
SUNITINIB,CARBOPLATIN,NCIH2122,722046,-0.4921545518,lung,-0.49215454,-16.286201,15.794047
DEXAMETHASONE,BEZ-235,VCAP,1299075,23.9816033778,urogenital_system,23.981604,39.784443,15.802839
SUNITINIB,MRK-003,SW837,909755,-4.9816585996,digestive_system,-4.9816585,10.824525,15.806183
DEXAMETHASONE,MK-8669,OCUBM,909256,40.2817340934,breast,40.281734,24.472855,15.80888
GELDANAMYCIN,ERLOTINIB,NCIH2122,722046,14.0081981502,lung,14.008198,-1.8233006,15.831498
DASATINIB,SUNITINIB,SKMEL30,909726,1.5703335061,skin,1.5703335,-14.262616,15.83295
ERLOTINIB,METFORMIN,SW837,909755,13.8755381951,digestive_system,13.875538,-1.9630437,15.838581
ABT-888,MK-4827,T-47D,905945,-0.1984894826,breast,-0.19848949,-16.041367,15.842877
DINACICLIB,ERLOTINIB,LNCAP,907788,25.476607541,urogenital_system,25.476608,9.629775,15.846833
DEXAMETHASONE,DINACICLIB,OCUBM,909256,16.8741866599,breast,16.874187,1.0231652,15.851023
ERLOTINIB,DINACICLIB,LNCAP,907788,25.476607541,urogenital_system,25.476608,9.624746,15.851862
DOXORUBICIN,MK-4827,HCT116,905936,-12.83102695,digestive_system,-12.831027,3.030413,15.86144
VINORELBINE,MK-5108,NCIH520,908443,-11.1253860972,lung,-11.125386,4.7388635,15.86425
ERLOTINIB,MK-4541,LOVO,907790,19.2237904203,digestive_system,19.223791,3.344665,15.879126
VINORELBINE,ABT-888,UACC62,905976,-4.1488391861,skin,-4.148839,-20.035774,15.886935
ERLOTINIB,ETOPOSIDE,T-47D,905945,-9.4094430938,breast,-9.409443,6.4830694,15.892512
DOXORUBICIN,MK-4827,SW837,909755,-21.0813778631,digestive_system,-21.081377,-5.188083,15.893293
ERLOTINIB,CARBOPLATIN,HT144,907067,-5.5315501365,skin,-5.53155,10.3770075,15.908558
VINORELBINE,DINACICLIB,SKMEL30,909726,11.0063947431,skin,11.006394,-4.902849,15.909244
ERLOTINIB,DEXAMETHASONE,NCIH1650,687800,33.094422312,lung,33.09442,17.182594,15.911827
MRK-003,SUNITINIB,NCIH2122,722046,11.0645076714,lung,11.0645075,-4.8489757,15.913483
CARBOPLATIN,ERLOTINIB,SW837,909755,12.9715190971,digestive_system,12.971519,-2.9422643,15.913784
DINACICLIB,SUNITINIB,T-47D,905945,9.2465503916,breast,9.246551,-6.672012,15.918562
TEMOZOLOMIDE,ERLOTINIB,VCAP,1299075,10.9042048917,urogenital_system,10.904205,-5.0208716,15.925077
GEMCITABINE,ERLOTINIB,SW837,909755,30.3989976894,digestive_system,30.398998,14.456681,15.942317
VINORELBINE,GELDANAMYCIN,OVCAR3,905933,-39.9459429687,urogenital_system,-39.945942,-23.992449,15.953493
ERLOTINIB,CYCLOPHOSPHAMIDE,OV90,1240197,-13.2393729614,urogenital_system,-13.239373,2.7447214,15.984095
MK-4827,PACLITAXEL,A2058,906792,-16.6677417803,skin,-16.667742,-0.6798142,15.987927
DINACICLIB,VINORELBINE,SKMEL30,909726,11.0063947431,skin,11.006394,-5.0263515,16.032745
ABT-888,MK-4827,UACC62,905976,-14.4039094579,skin,-14.40391,1.6294167,16.033327
L778123,PACLITAXEL,VCAP,1299075,-6.1572798057,urogenital_system,-6.15728,9.884611,16.041891
SUNITINIB,SORAFENIB,A375,906793,4.2045733451,skin,4.204573,20.251076,16.046503
ERLOTINIB,L778123,OV90,1240197,4.3041966511,urogenital_system,4.304197,20.37051,16.066313
MK-4827,MRK-003,SK-OV-3,905959,25.3685594961,urogenital_system,25.368559,9.300445,16.068115
L778123,VINORELBINE,NCIH1650,687800,8.012918491,lung,8.012918,24.090399,16.07748
SUNITINIB,LAPATINIB,NCIH520,908443,14.8363795609,lung,14.83638,-1.2524216,16.088802
DEXAMETHASONE,ABT-888,SW837,909755,-17.5783969843,digestive_system,-17.578398,-1.4467635,16.131634
PACLITAXEL,ABT-888,SKMES1,909728,19.4007331691,lung,19.400734,3.2562351,16.144499
MK-4827,ETOPOSIDE,MSTO,908152,-0.3317409219,lung,-0.33174092,15.825737,16.157478
PACLITAXEL,DASATINIB,LOVO,907790,51.9686312599,digestive_system,51.96863,35.802124,16.166508
PACLITAXEL,TEMOZOLOMIDE,LNCAP,907788,-18.7783824196,urogenital_system,-18.778383,-2.6100485,16.168335
MK-5108,PACLITAXEL,RKO,909698,32.716809458,digestive_system,32.71681,16.542421,16.174387
SUNITINIB,SORAFENIB,NCIH1650,687800,-1.2026648457,lung,-1.2026649,14.978526,16.18119
VINORELBINE,ZOLINZA,UACC62,905976,-13.941094997,skin,-13.941095,2.265048,16.206142
ERLOTINIB,PD325901,A375,906793,26.8503582625,skin,26.850359,10.631936,16.218422
PACLITAXEL,ZOLINZA,MSTO,908152,49.1556670503,lung,49.155666,32.924618,16.231049
SUNITINIB,MK-4541,VCAP,1299075,16.8558781436,urogenital_system,16.855879,33.097755,16.241877
MITOMYCINE,SUNITINIB,A2058,906792,-0.3326976913,skin,-0.3326977,15.909273,16.24197
SUNITINIB,PD325901,SW837,909755,4.3805568587,digestive_system,4.380557,20.67632,16.295761
GELDANAMYCIN,VINORELBINE,OVCAR3,905933,-39.9459429687,urogenital_system,-39.945942,-23.647327,16.298615
ERLOTINIB,CYCLOPHOSPHAMIDE,MSTO,908152,-11.8103644698,lung,-11.810365,4.5054502,16.315815
VINORELBINE,MK-2206,A2058,906792,-7.3035783725,skin,-7.3035784,9.01518,16.318758
MK-4827,AZD1775,RKO,909698,17.6403010361,digestive_system,17.6403,1.3129492,16.32735
MK-8776,SUNITINIB,MDAMB436,1240172,7.149191331,breast,7.1491914,23.483274,16.334084
MK-4541,SUNITINIB,A375,906793,12.680818097,skin,12.680819,-3.6668804,16.347698
VINORELBINE,BORTEZOMIB,HCT116,905936,-23.6526330964,digestive_system,-23.652634,-7.3022456,16.350388
DOXORUBICIN,SUNITINIB,SKMES1,909728,-16.6311869593,lung,-16.631187,-0.28012028,16.351067
BORTEZOMIB,VINORELBINE,UWB1289,1480374,-4.8391228162,urogenital_system,-4.839123,-21.191166,16.352043
PD325901,VINORELBINE,NCIH1650,687800,-10.6821580463,lung,-10.682158,5.6703687,16.352528
MK-4827,VINORELBINE,OCUBM,909256,-27.4198427233,breast,-27.419844,-11.063929,16.355915
PACLITAXEL,TEMOZOLOMIDE,OVCAR3,905933,-19.6397745088,urogenital_system,-19.639774,-3.270957,16.368816
ERLOTINIB,TEMOZOLOMIDE,OCUBM,909256,-25.874801784,breast,-25.874802,-9.498318,16.376484
ERLOTINIB,GELDANAMYCIN,NCIH520,908443,14.496629361,lung,14.49663,-1.8998966,16.396526
ERLOTINIB,VINBLASTINE,UACC62,905976,32.314825241,skin,32.314827,15.899546,16.415281
PACLITAXEL,PD325901,OVCAR3,905933,2.2209422703,urogenital_system,2.2209423,18.664402,16.44346
