Drug1,Drug2,Cell line,synergy_x,fold,Cosmic sample Id,synergy_y,set
LAPATINIB,DINACICLIB,SKMES1,6.6133777227,3,909728.0,6.6133777227,blind_drug_test
LAPATINIB,DINACICLIB,SK-OV-3,1.8509298616,3,905959.0,1.8509298616,val_dc
LAPATINIB,DINACICLIB,SK-OV-3,1.8509298616,3,905959.0,1.8509298616,blind_drug_test
LAPATINIB,DINACICLIB,SW-620,8.4987101331,3,905962.0,8.4987101331,test_dc
LAPATINIB,DINACICLIB,SW-620,8.4987101331,3,905962.0,8.4987101331,blind_drug_test
LAPATINIB,DINACICLIB,SW837,10.8668275204,3,909755.0,10.8668275204,test_dc
LAPATINIB,DINACICLIB,SW837,10.8668275204,3,909755.0,10.8668275204,blind_drug_test
LAPATINIB,DINACICLIB,T-47D,-4.3584565945,3,905945.0,-4.3584565945,val_dc
LAPATINIB,DINACICLIB,T-47D,-4.3584565945,3,905945.0,-4.3584565945,blind_drug_val
LAPATINIB,DINACICLIB,UACC62,16.9660920428,3,905976.0,16.9660920428,val_dc
LAPATINIB,DINACICLIB,UACC62,16.9660920428,3,905976.0,16.9660920428,blind_drug_val
LAPATINIB,DINACICLIB,UWB1289BRCA1,12.64891193,3,,,
LAPATINIB,DINACICLIB,UWB1289,2.4187336053,3,1480374.0,2.4187336053,val_dc
LAPATINIB,DINACICLIB,UWB1289,2.4187336053,3,1480374.0,2.4187336053,blind_drug_val
LAPATINIB,DINACICLIB,VCAP,19.5393657019,3,1299075.0,19.5393657019,test_dc
LAPATINIB,DINACICLIB,VCAP,19.5393657019,3,1299075.0,19.5393657019,blind_drug_val
LAPATINIB,DINACICLIB,ZR751,15.1863722247,3,,,
LAPATINIB,ERLOTINIB,A2058,-1.7745489064,3,906792.0,-1.7745489064,train_dc
LAPATINIB,ERLOTINIB,A2780,-0.3470643844,3,906804.0,-0.3470643844,train_dc
LAPATINIB,ERLOTINIB,A375,-3.2043591261,3,906793.0,-3.2043591261,train_dc
LAPATINIB,ERLOTINIB,A427,-19.724978721,3,910851.0,-19.724978721,train_dc
LAPATINIB,ERLOTINIB,CAOV3,2.8549580696,3,,,
LAPATINIB,ERLOTINIB,COLO320DM,-10.1594307466,3,,,
LAPATINIB,ERLOTINIB,DLD1,19.9833909358,3,,,
LAPATINIB,ERLOTINIB,EFM192B,22.3803852679,3,,,
LAPATINIB,ERLOTINIB,ES2,-13.6442746812,3,1240128.0,-13.6442746812,train_dc
LAPATINIB,ERLOTINIB,HCT116,10.3083530866,3,905936.0,10.3083530866,test_dc
LAPATINIB,ERLOTINIB,HCT116,10.3083530866,3,905936.0,10.3083530866,mix_val
LAPATINIB,ERLOTINIB,HT144,-15.0509104082,3,907067.0,-15.0509104082,train_dc
LAPATINIB,ERLOTINIB,HT29,-2.2051147054,3,,,
LAPATINIB,ERLOTINIB,KPL1,-24.7673982252,3,,,
LAPATINIB,ERLOTINIB,LNCAP,16.4867827476,3,907788.0,16.4867827476,val_dc
LAPATINIB,ERLOTINIB,LNCAP,16.4867827476,3,907788.0,16.4867827476,mix_val
LAPATINIB,ERLOTINIB,LOVO,-4.6654754226,3,907790.0,-4.6654754226,test_dc
LAPATINIB,ERLOTINIB,LOVO,-4.6654754226,3,907790.0,-4.6654754226,blind_cell_test
LAPATINIB,ERLOTINIB,MDAMB436,-16.1682115967,3,1240172.0,-16.1682115967,val_dc
LAPATINIB,ERLOTINIB,MDAMB436,-16.1682115967,3,1240172.0,-16.1682115967,blind_cell_test
LAPATINIB,ERLOTINIB,MSTO,-189.4846797517,3,908152.0,-189.4846797517,train_dc
LAPATINIB,ERLOTINIB,NCIH1650,-7.6577911808,3,687800.0,-7.6577911808,train_dc
LAPATINIB,ERLOTINIB,NCIH2122,14.5974794619,3,722046.0,14.5974794619,val_dc
LAPATINIB,ERLOTINIB,NCIH2122,14.5974794619,3,722046.0,14.5974794619,mix_val
LAPATINIB,ERLOTINIB,NCIH23,-11.4432305308,3,905942.0,-11.4432305308,val_dc
LAPATINIB,ERLOTINIB,NCIH23,-11.4432305308,3,905942.0,-11.4432305308,blind_cell_val
LAPATINIB,ERLOTINIB,NCI-H460,-2.9237499623,3,905943.0,-2.9237499623,val_dc
LAPATINIB,ERLOTINIB,NCI-H460,-2.9237499623,3,905943.0,-2.9237499623,blind_cell_test
LAPATINIB,ERLOTINIB,NCIH520,15.1386048464,3,908443.0,15.1386048464,train_dc
LAPATINIB,ERLOTINIB,OCUBM,6.0611881301,3,909256.0,6.0611881301,val_dc
LAPATINIB,ERLOTINIB,OCUBM,6.0611881301,3,909256.0,6.0611881301,blind_cell_test
LAPATINIB,ERLOTINIB,OV90,-12.9989361489,3,1240197.0,-12.9989361489,train_dc
LAPATINIB,ERLOTINIB,OVCAR3,-9.0265333775,3,905933.0,-9.0265333775,val_dc
LAPATINIB,ERLOTINIB,OVCAR3,-9.0265333775,3,905933.0,-9.0265333775,mix_val
LAPATINIB,ERLOTINIB,PA1,12.4998756854,3,909255.0,12.4998756854,test_dc
LAPATINIB,ERLOTINIB,PA1,12.4998756854,3,909255.0,12.4998756854,blind_cell_test
LAPATINIB,ERLOTINIB,RKO,-12.1504920681,3,909698.0,-12.1504920681,train_dc
LAPATINIB,ERLOTINIB,RPMI7951,-3.1089470906,3,910903.0,-3.1089470906,train_dc
LAPATINIB,ERLOTINIB,SKMEL30,-3.9765023956,3,909726.0,-3.9765023956,train_dc
LAPATINIB,ERLOTINIB,SKMES1,5.5536665394,3,909728.0,5.5536665394,train_dc
LAPATINIB,ERLOTINIB,SK-OV-3,17.6217067743,3,905959.0,17.6217067743,val_dc
LAPATINIB,ERLOTINIB,SK-OV-3,17.6217067743,3,905959.0,17.6217067743,mix_val
LAPATINIB,ERLOTINIB,SW-620,-16.4465852065,3,905962.0,-16.4465852065,test_dc
LAPATINIB,ERLOTINIB,SW-620,-16.4465852065,3,905962.0,-16.4465852065,blind_cell_val
LAPATINIB,ERLOTINIB,SW837,2.4138115254,3,909755.0,2.4138115254,train_dc
LAPATINIB,ERLOTINIB,T-47D,-14.7773443123,3,905945.0,-14.7773443123,train_dc
LAPATINIB,ERLOTINIB,UACC62,10.5990923935,3,905976.0,10.5990923935,train_dc
LAPATINIB,ERLOTINIB,UWB1289BRCA1,18.6396545005,3,,,
LAPATINIB,ERLOTINIB,UWB1289,15.8823326119,3,1480374.0,15.8823326119,train_dc
LAPATINIB,ERLOTINIB,VCAP,2.4828183708,3,1299075.0,2.4828183708,train_dc
LAPATINIB,ERLOTINIB,ZR751,5.7557989957,3,,,
LAPATINIB,GELDANAMYCIN,A2058,12.5474768449,3,906792.0,12.5474768449,train_dc
LAPATINIB,GELDANAMYCIN,A2780,-3.9124350354,3,906804.0,-3.9124350354,val_dc
LAPATINIB,GELDANAMYCIN,A2780,-3.9124350354,3,906804.0,-3.9124350354,mix_test
LAPATINIB,GELDANAMYCIN,A375,27.0865823128,3,906793.0,27.0865823128,train_dc
LAPATINIB,GELDANAMYCIN,A427,-3.1801240245,3,910851.0,-3.1801240245,val_dc
LAPATINIB,GELDANAMYCIN,A427,-3.1801240245,3,910851.0,-3.1801240245,mix_test
LAPATINIB,GELDANAMYCIN,CAOV3,35.0246884607,3,,,
LAPATINIB,GELDANAMYCIN,COLO320DM,24.7940102535,3,,,
LAPATINIB,GELDANAMYCIN,DLD1,47.5732612328,3,,,
LAPATINIB,GELDANAMYCIN,EFM192B,-14.1114012071,3,,,
LAPATINIB,GELDANAMYCIN,ES2,18.5686888877,3,1240128.0,18.5686888877,train_dc
LAPATINIB,GELDANAMYCIN,HCT116,21.1635912984,3,905936.0,21.1635912984,train_dc
LAPATINIB,GELDANAMYCIN,HT144,20.2645926405,3,907067.0,20.2645926405,train_dc
LAPATINIB,GELDANAMYCIN,HT29,1.1492093799,3,,,
LAPATINIB,GELDANAMYCIN,KPL1,18.4916447841,3,,,
LAPATINIB,GELDANAMYCIN,LNCAP,56.3133521264,3,907788.0,56.3133521264,train_dc
LAPATINIB,GELDANAMYCIN,LOVO,13.6084642996,3,907790.0,13.6084642996,test_dc
LAPATINIB,GELDANAMYCIN,LOVO,13.6084642996,3,907790.0,13.6084642996,blind_cell_val
LAPATINIB,GELDANAMYCIN,MDAMB436,22.6898927236,3,1240172.0,22.6898927236,val_dc
LAPATINIB,GELDANAMYCIN,MDAMB436,22.6898927236,3,1240172.0,22.6898927236,blind_cell_val
LAPATINIB,GELDANAMYCIN,MSTO,0.3541044108,3,908152.0,0.3541044108,train_dc
LAPATINIB,GELDANAMYCIN,NCIH1650,16.7767737521,3,687800.0,16.7767737521,train_dc
LAPATINIB,GELDANAMYCIN,NCIH2122,17.8376930552,3,722046.0,17.8376930552,train_dc
LAPATINIB,GELDANAMYCIN,NCIH23,-2.922766874,3,905942.0,-2.922766874,val_dc
LAPATINIB,GELDANAMYCIN,NCIH23,-2.922766874,3,905942.0,-2.922766874,blind_cell_test
LAPATINIB,GELDANAMYCIN,NCI-H460,26.7854593186,3,905943.0,26.7854593186,val_dc
LAPATINIB,GELDANAMYCIN,NCI-H460,26.7854593186,3,905943.0,26.7854593186,blind_cell_test
LAPATINIB,GELDANAMYCIN,NCIH520,4.3922973988,3,908443.0,4.3922973988,val_dc
LAPATINIB,GELDANAMYCIN,NCIH520,4.3922973988,3,908443.0,4.3922973988,mix_test
LAPATINIB,GELDANAMYCIN,OCUBM,1.1588000365,3,909256.0,1.1588000365,test_dc
LAPATINIB,GELDANAMYCIN,OCUBM,1.1588000365,3,909256.0,1.1588000365,blind_cell_val
LAPATINIB,GELDANAMYCIN,OV90,-0.3027563863,3,1240197.0,-0.3027563863,train_dc
LAPATINIB,GELDANAMYCIN,OVCAR3,20.6453453151,3,905933.0,20.6453453151,train_dc
LAPATINIB,GELDANAMYCIN,PA1,9.7168657037,3,909255.0,9.7168657037,val_dc
LAPATINIB,GELDANAMYCIN,PA1,9.7168657037,3,909255.0,9.7168657037,blind_cell_test
LAPATINIB,GELDANAMYCIN,RKO,13.5897006398,3,909698.0,13.5897006398,train_dc
LAPATINIB,GELDANAMYCIN,RPMI7951,-12.9215861861,3,910903.0,-12.9215861861,train_dc
LAPATINIB,GELDANAMYCIN,SKMEL30,8.4712246844,3,909726.0,8.4712246844,test_dc
LAPATINIB,GELDANAMYCIN,SKMEL30,8.4712246844,3,909726.0,8.4712246844,mix_test
LAPATINIB,GELDANAMYCIN,SKMES1,29.1116278397,3,909728.0,29.1116278397,train_dc
LAPATINIB,GELDANAMYCIN,SK-OV-3,11.8509146422,3,905959.0,11.8509146422,train_dc
LAPATINIB,GELDANAMYCIN,SW-620,-5.0161914877,3,905962.0,-5.0161914877,val_dc
LAPATINIB,GELDANAMYCIN,SW-620,-5.0161914877,3,905962.0,-5.0161914877,blind_cell_val
LAPATINIB,GELDANAMYCIN,SW837,21.7142917796,3,909755.0,21.7142917796,test_dc
LAPATINIB,GELDANAMYCIN,SW837,21.7142917796,3,909755.0,21.7142917796,mix_val
LAPATINIB,GELDANAMYCIN,T-47D,-31.4758658012,3,905945.0,-31.4758658012,train_dc
LAPATINIB,GELDANAMYCIN,UACC62,14.6132066276,3,905976.0,14.6132066276,train_dc
LAPATINIB,GELDANAMYCIN,UWB1289BRCA1,-18.6202824982,3,,,
LAPATINIB,GELDANAMYCIN,UWB1289,-21.2369221425,3,1480374.0,-21.2369221425,train_dc
LAPATINIB,GELDANAMYCIN,VCAP,21.8687561144,3,1299075.0,21.8687561144,val_dc
LAPATINIB,GELDANAMYCIN,VCAP,21.8687561144,3,1299075.0,21.8687561144,mix_val
LAPATINIB,GELDANAMYCIN,ZR751,-0.0968707302,3,,,
LAPATINIB,MK-2206,A2058,33.9353620909,2,906792.0,33.9353620909,val_dc
LAPATINIB,MK-2206,A2058,33.9353620909,2,906792.0,49.6185740348,val_dc
LAPATINIB,MK-2206,A2058,33.9353620909,2,906792.0,49.6185740348,blind_drug_val
LAPATINIB,MK-2206,A2058,33.9353620909,2,906792.0,33.9353620909,blind_drug_test
LAPATINIB,MK-2206,A2058,49.6185740348,2,906792.0,33.9353620909,val_dc
LAPATINIB,MK-2206,A2058,49.6185740348,2,906792.0,49.6185740348,val_dc
LAPATINIB,MK-2206,A2058,49.6185740348,2,906792.0,49.6185740348,blind_drug_val
LAPATINIB,MK-2206,A2058,49.6185740348,2,906792.0,33.9353620909,blind_drug_test
LAPATINIB,MK-2206,A2780,24.290323553,2,906804.0,24.290323553,val_dc
LAPATINIB,MK-2206,A2780,24.290323553,2,906804.0,24.290323553,blind_drug_val
LAPATINIB,MK-2206,A375,14.3278165014,2,906793.0,42.1069018831,val_dc
LAPATINIB,MK-2206,A375,14.3278165014,2,906793.0,14.3278165014,val_dc
LAPATINIB,MK-2206,A375,14.3278165014,2,906793.0,42.1069018831,blind_drug_val
LAPATINIB,MK-2206,A375,14.3278165014,2,906793.0,14.3278165014,blind_drug_test
LAPATINIB,MK-2206,A375,42.1069018831,2,906793.0,42.1069018831,val_dc
LAPATINIB,MK-2206,A375,42.1069018831,2,906793.0,14.3278165014,val_dc
LAPATINIB,MK-2206,A375,42.1069018831,2,906793.0,42.1069018831,blind_drug_val
LAPATINIB,MK-2206,A375,42.1069018831,2,906793.0,14.3278165014,blind_drug_test
LAPATINIB,MK-2206,A427,-25.8562214477,2,910851.0,21.3275239137,val_dc
LAPATINIB,MK-2206,A427,-25.8562214477,2,910851.0,-25.8562214477,val_dc
LAPATINIB,MK-2206,A427,-25.8562214477,2,910851.0,21.3275239137,blind_drug_val
LAPATINIB,MK-2206,A427,-25.8562214477,2,910851.0,-25.8562214477,blind_drug_test
LAPATINIB,MK-2206,A427,21.3275239137,2,910851.0,21.3275239137,val_dc
LAPATINIB,MK-2206,A427,21.3275239137,2,910851.0,-25.8562214477,val_dc
LAPATINIB,MK-2206,A427,21.3275239137,2,910851.0,21.3275239137,blind_drug_val
LAPATINIB,MK-2206,A427,21.3275239137,2,910851.0,-25.8562214477,blind_drug_test
LAPATINIB,MK-2206,CAOV3,57.4773597959,2,,,
LAPATINIB,MK-2206,CAOV3,25.610397254,2,,,
LAPATINIB,MK-2206,COLO320DM,9.4459596237,2,,,
LAPATINIB,MK-2206,COLO320DM,-11.3012192719,2,,,
LAPATINIB,MK-2206,DLD1,50.8072172218,2,,,
LAPATINIB,MK-2206,EFM192B,40.5690652944,2,,,
LAPATINIB,MK-2206,EFM192B,17.5407587671,2,,,
LAPATINIB,MK-2206,ES2,10.0431648417,2,1240128.0,17.9789829342,val_dc
LAPATINIB,MK-2206,ES2,10.0431648417,2,1240128.0,10.0431648417,val_dc
LAPATINIB,MK-2206,ES2,10.0431648417,2,1240128.0,10.0431648417,blind_drug_val
LAPATINIB,MK-2206,ES2,10.0431648417,2,1240128.0,17.9789829342,blind_drug_val
LAPATINIB,MK-2206,ES2,17.9789829342,2,1240128.0,17.9789829342,val_dc
LAPATINIB,MK-2206,ES2,17.9789829342,2,1240128.0,10.0431648417,val_dc
LAPATINIB,MK-2206,ES2,17.9789829342,2,1240128.0,10.0431648417,blind_drug_val
LAPATINIB,MK-2206,ES2,17.9789829342,2,1240128.0,17.9789829342,blind_drug_val
LAPATINIB,MK-2206,HCT116,25.5868000522,2,905936.0,14.1588371971,test_dc
LAPATINIB,MK-2206,HCT116,25.5868000522,2,905936.0,25.5868000522,val_dc
LAPATINIB,MK-2206,HCT116,25.5868000522,2,905936.0,14.1588371971,blind_drug_test
LAPATINIB,MK-2206,HCT116,25.5868000522,2,905936.0,25.5868000522,blind_drug_test
LAPATINIB,MK-2206,HCT116,14.1588371971,2,905936.0,14.1588371971,test_dc
LAPATINIB,MK-2206,HCT116,14.1588371971,2,905936.0,25.5868000522,val_dc
LAPATINIB,MK-2206,HCT116,14.1588371971,2,905936.0,14.1588371971,blind_drug_test
LAPATINIB,MK-2206,HCT116,14.1588371971,2,905936.0,25.5868000522,blind_drug_test
LAPATINIB,MK-2206,HT144,25.9621603855,2,907067.0,25.9621603855,val_dc
LAPATINIB,MK-2206,HT144,25.9621603855,2,907067.0,25.9621603855,blind_drug_val
LAPATINIB,MK-2206,HT29,41.1095593381,2,,,
LAPATINIB,MK-2206,HT29,37.8360380434,2,,,
LAPATINIB,MK-2206,KPL1,42.5407763699,2,,,
LAPATINIB,MK-2206,LNCAP,-11.9912034225,2,907788.0,-11.9912034225,test_dc
LAPATINIB,MK-2206,LNCAP,-11.9912034225,2,907788.0,-11.9912034225,blind_drug_test
LAPATINIB,MK-2206,LOVO,40.1850109876,2,907790.0,40.1850109876,test_dc
LAPATINIB,MK-2206,LOVO,40.1850109876,2,907790.0,36.4392119847,val_dc
LAPATINIB,MK-2206,LOVO,40.1850109876,2,907790.0,36.4392119847,blind_drug_val
LAPATINIB,MK-2206,LOVO,40.1850109876,2,907790.0,40.1850109876,blind_drug_val
LAPATINIB,MK-2206,LOVO,36.4392119847,2,907790.0,40.1850109876,test_dc
LAPATINIB,MK-2206,LOVO,36.4392119847,2,907790.0,36.4392119847,val_dc
LAPATINIB,MK-2206,LOVO,36.4392119847,2,907790.0,36.4392119847,blind_drug_val
LAPATINIB,MK-2206,LOVO,36.4392119847,2,907790.0,40.1850109876,blind_drug_val
LAPATINIB,MK-2206,MDAMB436,9.8370911799,2,1240172.0,9.8370911799,val_dc
LAPATINIB,MK-2206,MDAMB436,9.8370911799,2,1240172.0,9.8370911799,blind_drug_test
LAPATINIB,MK-2206,MSTO,71.6221402143,2,908152.0,71.6221402143,val_dc
LAPATINIB,MK-2206,MSTO,71.6221402143,2,908152.0,71.6221402143,blind_drug_val
LAPATINIB,MK-2206,NCIH1650,44.0391934216,2,687800.0,39.0721141963,test_dc
LAPATINIB,MK-2206,NCIH1650,44.0391934216,2,687800.0,44.0391934216,test_dc
LAPATINIB,MK-2206,NCIH1650,44.0391934216,2,687800.0,39.0721141963,blind_drug_val
LAPATINIB,MK-2206,NCIH1650,44.0391934216,2,687800.0,44.0391934216,blind_drug_test
LAPATINIB,MK-2206,NCIH1650,39.0721141963,2,687800.0,39.0721141963,test_dc
LAPATINIB,MK-2206,NCIH1650,39.0721141963,2,687800.0,44.0391934216,test_dc
LAPATINIB,MK-2206,NCIH1650,39.0721141963,2,687800.0,39.0721141963,blind_drug_val
LAPATINIB,MK-2206,NCIH1650,39.0721141963,2,687800.0,44.0391934216,blind_drug_test
LAPATINIB,MK-2206,NCIH2122,61.6564714499,2,722046.0,61.6564714499,test_dc
LAPATINIB,MK-2206,NCIH2122,61.6564714499,2,722046.0,41.4826309983,val_dc
LAPATINIB,MK-2206,NCIH2122,61.6564714499,2,722046.0,41.4826309983,blind_drug_val
LAPATINIB,MK-2206,NCIH2122,61.6564714499,2,722046.0,61.6564714499,blind_drug_val
LAPATINIB,MK-2206,NCIH2122,41.4826309983,2,722046.0,61.6564714499,test_dc
LAPATINIB,MK-2206,NCIH2122,41.4826309983,2,722046.0,41.4826309983,val_dc
LAPATINIB,MK-2206,NCIH2122,41.4826309983,2,722046.0,41.4826309983,blind_drug_val
LAPATINIB,MK-2206,NCIH2122,41.4826309983,2,722046.0,61.6564714499,blind_drug_val
LAPATINIB,MK-2206,NCIH23,7.0384887918,2,905942.0,-16.9715893727,test_dc
LAPATINIB,MK-2206,NCIH23,7.0384887918,2,905942.0,7.0384887918,test_dc
LAPATINIB,MK-2206,NCIH23,7.0384887918,2,905942.0,7.0384887918,blind_drug_test
LAPATINIB,MK-2206,NCIH23,7.0384887918,2,905942.0,-16.9715893727,blind_drug_test
LAPATINIB,MK-2206,NCIH23,-16.9715893727,2,905942.0,-16.9715893727,test_dc
LAPATINIB,MK-2206,NCIH23,-16.9715893727,2,905942.0,7.0384887918,test_dc
LAPATINIB,MK-2206,NCIH23,-16.9715893727,2,905942.0,7.0384887918,blind_drug_test
LAPATINIB,MK-2206,NCIH23,-16.9715893727,2,905942.0,-16.9715893727,blind_drug_test
LAPATINIB,MK-2206,NCI-H460,5.4885171082,2,905943.0,5.4885171082,val_dc
LAPATINIB,MK-2206,NCI-H460,5.4885171082,2,905943.0,5.4885171082,blind_drug_test
LAPATINIB,MK-2206,NCIH520,-1.9443023595,2,908443.0,-1.9443023595,test_dc
LAPATINIB,MK-2206,NCIH520,-1.9443023595,2,908443.0,-1.9443023595,blind_drug_val
LAPATINIB,MK-2206,OCUBM,40.1637575207,2,909256.0,40.1637575207,test_dc
LAPATINIB,MK-2206,OCUBM,40.1637575207,2,909256.0,40.1637575207,blind_drug_test
LAPATINIB,MK-2206,OV90,15.2611719501,2,1240197.0,15.2611719501,test_dc
LAPATINIB,MK-2206,OV90,15.2611719501,2,1240197.0,15.2611719501,blind_drug_val
LAPATINIB,MK-2206,OVCAR3,29.1238754715,2,905933.0,29.1238754715,test_dc
LAPATINIB,MK-2206,OVCAR3,29.1238754715,2,905933.0,29.1238754715,blind_drug_val
LAPATINIB,MK-2206,PA1,33.8475487877,2,909255.0,33.8475487877,test_dc
LAPATINIB,MK-2206,PA1,33.8475487877,2,909255.0,29.045074814,val_dc
LAPATINIB,MK-2206,PA1,33.8475487877,2,909255.0,29.045074814,blind_drug_val
LAPATINIB,MK-2206,PA1,33.8475487877,2,909255.0,33.8475487877,blind_drug_test
LAPATINIB,MK-2206,PA1,29.045074814,2,909255.0,33.8475487877,test_dc
LAPATINIB,MK-2206,PA1,29.045074814,2,909255.0,29.045074814,val_dc
LAPATINIB,MK-2206,PA1,29.045074814,2,909255.0,29.045074814,blind_drug_val
LAPATINIB,MK-2206,PA1,29.045074814,2,909255.0,33.8475487877,blind_drug_test
LAPATINIB,MK-2206,RKO,18.8524488359,2,909698.0,18.8524488359,test_dc
LAPATINIB,MK-2206,RKO,18.8524488359,2,909698.0,18.8524488359,blind_drug_val
LAPATINIB,MK-2206,RPMI7951,11.4355059346,2,910903.0,11.4355059346,val_dc
LAPATINIB,MK-2206,RPMI7951,11.4355059346,2,910903.0,11.4355059346,blind_drug_test
LAPATINIB,MK-2206,SKMEL30,26.6949345807,2,909726.0,26.6949345807,test_dc
LAPATINIB,MK-2206,SKMEL30,26.6949345807,2,909726.0,26.6949345807,blind_drug_val
LAPATINIB,MK-2206,SKMES1,43.1851385323,2,909728.0,43.1851385323,test_dc
LAPATINIB,MK-2206,SKMES1,43.1851385323,2,909728.0,43.1851385323,blind_drug_val
LAPATINIB,MK-2206,SK-OV-3,51.8625158029,2,905959.0,51.8625158029,val_dc
LAPATINIB,MK-2206,SK-OV-3,51.8625158029,2,905959.0,51.8625158029,blind_drug_val
LAPATINIB,MK-2206,SW-620,0.4325774374,2,905962.0,0.4325774374,val_dc
LAPATINIB,MK-2206,SW-620,0.4325774374,2,905962.0,-12.2417936229,val_dc
LAPATINIB,MK-2206,SW-620,0.4325774374,2,905962.0,0.4325774374,blind_drug_val
LAPATINIB,MK-2206,SW-620,0.4325774374,2,905962.0,-12.2417936229,blind_drug_val
LAPATINIB,MK-2206,SW-620,-12.2417936229,2,905962.0,0.4325774374,val_dc
LAPATINIB,MK-2206,SW-620,-12.2417936229,2,905962.0,-12.2417936229,val_dc
LAPATINIB,MK-2206,SW-620,-12.2417936229,2,905962.0,0.4325774374,blind_drug_val
LAPATINIB,MK-2206,SW-620,-12.2417936229,2,905962.0,-12.2417936229,blind_drug_val
LAPATINIB,MK-2206,SW837,68.7310215531,2,909755.0,68.7310215531,val_dc
LAPATINIB,MK-2206,SW837,68.7310215531,2,909755.0,68.7310215531,blind_drug_val
LAPATINIB,MK-2206,T-47D,-3.2483537074,2,905945.0,-3.2483537074,test_dc
LAPATINIB,MK-2206,T-47D,-3.2483537074,2,905945.0,-3.2483537074,blind_drug_val
LAPATINIB,MK-2206,UACC62,15.9820738994,2,905976.0,15.9820738994,test_dc
LAPATINIB,MK-2206,UACC62,15.9820738994,2,905976.0,15.9820738994,blind_drug_test
LAPATINIB,MK-2206,UWB1289BRCA1,35.642284388,2,,,
LAPATINIB,MK-2206,UWB1289,34.129155688,2,1480374.0,34.129155688,val_dc
LAPATINIB,MK-2206,UWB1289,34.129155688,2,1480374.0,34.129155688,blind_drug_test
LAPATINIB,MK-2206,VCAP,14.1494113076,2,1299075.0,14.1494113076,test_dc
LAPATINIB,MK-2206,VCAP,14.1494113076,2,1299075.0,14.1494113076,blind_drug_val
LAPATINIB,MK-2206,ZR751,48.8665580119,2,,,
LAPATINIB,MK-4827,A2058,17.4246049286,3,906792.0,17.4246049286,train_dc
LAPATINIB,MK-4827,A2780,14.4488038036,3,906804.0,14.4488038036,test_dc
LAPATINIB,MK-4827,A2780,14.4488038036,3,906804.0,14.4488038036,mix_test
LAPATINIB,MK-4827,A375,14.0589976237,3,906793.0,14.0589976237,train_dc
LAPATINIB,MK-4827,A427,-10.0233806007,3,910851.0,-10.0233806007,train_dc
LAPATINIB,MK-4827,CAOV3,14.9108042682,3,,,
LAPATINIB,MK-4827,COLO320DM,3.041560586,3,,,
LAPATINIB,MK-4827,DLD1,1.6566049884,3,,,
LAPATINIB,MK-4827,EFM192B,19.6997180823,3,,,
LAPATINIB,MK-4827,ES2,11.5488028612,3,1240128.0,11.5488028612,train_dc
LAPATINIB,MK-4827,HCT116,21.5250255784,3,905936.0,21.5250255784,train_dc
LAPATINIB,MK-4827,HT144,17.5187190003,3,907067.0,17.5187190003,train_dc
LAPATINIB,MK-4827,HT29,22.5355001557,3,,,
LAPATINIB,MK-4827,KPL1,12.7843493096,3,,,
LAPATINIB,MK-4827,LNCAP,-47.0501082897,3,907788.0,-47.0501082897,train_dc
LAPATINIB,MK-4827,LOVO,31.1115809705,3,907790.0,31.1115809705,val_dc
LAPATINIB,MK-4827,LOVO,31.1115809705,3,907790.0,31.1115809705,blind_cell_test
LAPATINIB,MK-4827,MDAMB436,12.1096996137,3,1240172.0,12.1096996137,test_dc
LAPATINIB,MK-4827,MDAMB436,12.1096996137,3,1240172.0,12.1096996137,blind_cell_val
LAPATINIB,MK-4827,MSTO,20.7801501296,3,908152.0,20.7801501296,train_dc
LAPATINIB,MK-4827,NCIH1650,2.5865502086,3,687800.0,2.5865502086,train_dc
LAPATINIB,MK-4827,NCIH2122,16.5358384171,3,722046.0,16.5358384171,train_dc
LAPATINIB,MK-4827,NCIH23,-2.0820290316,3,905942.0,-2.0820290316,val_dc
LAPATINIB,MK-4827,NCIH23,-2.0820290316,3,905942.0,-2.0820290316,blind_cell_test
LAPATINIB,MK-4827,NCI-H460,4.8168392451,3,905943.0,4.8168392451,test_dc
LAPATINIB,MK-4827,NCI-H460,4.8168392451,3,905943.0,4.8168392451,blind_cell_val
LAPATINIB,MK-4827,NCIH520,2.0906921283,3,908443.0,2.0906921283,train_dc
LAPATINIB,MK-4827,OCUBM,17.8579287601,3,909256.0,17.8579287601,test_dc
LAPATINIB,MK-4827,OCUBM,17.8579287601,3,909256.0,17.8579287601,blind_cell_val
LAPATINIB,MK-4827,OV90,-6.2915371402,3,1240197.0,-6.2915371402,val_dc
LAPATINIB,MK-4827,OV90,-6.2915371402,3,1240197.0,-6.2915371402,mix_val
LAPATINIB,MK-4827,OVCAR3,24.4944604689,3,905933.0,24.4944604689,train_dc
LAPATINIB,MK-4827,PA1,24.5377978751,3,909255.0,24.5377978751,val_dc
LAPATINIB,MK-4827,PA1,24.5377978751,3,909255.0,24.5377978751,blind_cell_test
LAPATINIB,MK-4827,RKO,14.1480257737,3,909698.0,14.1480257737,train_dc
LAPATINIB,MK-4827,RPMI7951,11.3662640515,3,910903.0,11.3662640515,train_dc
LAPATINIB,MK-4827,SKMEL30,22.9080246323,3,909726.0,22.9080246323,val_dc
LAPATINIB,MK-4827,SKMEL30,22.9080246323,3,909726.0,22.9080246323,mix_val
LAPATINIB,MK-4827,SKMES1,10.6041318055,3,909728.0,10.6041318055,train_dc
