Drug1,Drug2,Cell line,Cosmic sample Id,synergy,Tissue,log_synergy,predict,abs_error
MK-8669,GEMCITABINE,OCUBM,909256,0.040258178,breast,0.040258177,6.366893,6.3266344
SORAFENIB,PD325901,OV90,1240197,18.5585229331,urogenital_system,18.558523,12.231174,6.3273487
METHOTREXATE,ABT-888,SK-OV-3,905959,-0.4012204524,urogenital_system,-0.40122044,5.9280605,6.329281
MITOMYCINE,LAPATINIB,NCIH520,908443,5.5650301544,lung,5.56503,-0.7684132,6.333443
TOPOTECAN,SORAFENIB,HT144,907067,5.4811394743,skin,5.4811397,-0.85427725,6.335417
MK-8669,MK-4827,NCIH23,905942,18.7636458611,lung,18.763645,12.425303,6.3383417
CARBOPLATIN,GELDANAMYCIN,RPMI7951,910903,-5.7836529501,skin,-5.783653,-12.122435,6.338782
BORTEZOMIB,VINBLASTINE,MDAMB436,1240172,-11.2533284655,breast,-11.253328,-4.914274,6.339054
MK-8669,VINORELBINE,RPMI7951,910903,14.6445852611,skin,14.644586,8.303942,6.340644
AZD1775,DINACICLIB,HCT116,905936,-3.4265435642,digestive_system,-3.4265435,-9.768621,6.342078
ETOPOSIDE,ZOLINZA,HCT116,905936,-17.3737922272,digestive_system,-17.373793,-11.022895,6.350898
BEZ-235,OXALIPLATIN,NCIH2122,722046,3.5702009588,lung,3.570201,9.921249,6.3510485
CARBOPLATIN,MK-8776,T-47D,905945,-51.4391199744,breast,-51.43912,-45.07804,6.36108
DINACICLIB,VINBLASTINE,LOVO,907790,-20.2928382368,digestive_system,-20.29284,-13.923946,6.3688927
SORAFENIB,VINBLASTINE,UACC62,905976,7.6852653813,skin,7.6852655,1.3150913,6.3701744
CYCLOPHOSPHAMIDE,MK-5108,MDAMB436,1240172,6.8525614553,breast,6.8525615,0.48117867,6.3713827
MK-5108,GEMCITABINE,OCUBM,909256,-6.268149813,breast,-6.26815,0.104325026,6.3724747
TEMOZOLOMIDE,ERLOTINIB,A375,906793,14.6507385301,skin,14.650739,8.277266,6.373473
BORTEZOMIB,ERLOTINIB,A375,906793,25.53971155,skin,25.539711,19.163486,6.3762245
ABT-888,L778123,OV90,1240197,14.9747861388,urogenital_system,14.974786,8.595685,6.379101
DINACICLIB,SORAFENIB,NCIH23,905942,-0.0200538885,lung,-0.020053888,-6.402811,6.382757
MK-4541,MRK-003,RKO,909698,11.1215884937,digestive_system,11.121589,4.732386,6.3892026
MK-8669,DEXAMETHASONE,RKO,909698,18.8797414108,digestive_system,18.879742,12.490134,6.3896074
PD325901,PACLITAXEL,RKO,909698,24.7444059279,digestive_system,24.744406,18.351006,6.3934
CYCLOPHOSPHAMIDE,TEMOZOLOMIDE,HCT116,905936,2.3820314748,digestive_system,2.3820314,8.776795,6.394764
ERLOTINIB,MK-5108,RPMI7951,910903,1.1324525111,skin,1.1324525,7.532112,6.3996596
PD325901,ERLOTINIB,HT144,907067,14.3884974381,skin,14.388497,7.9879427,6.4005547
LAPATINIB,GEMCITABINE,VCAP,1299075,9.710091887,urogenital_system,9.710092,3.3052056,6.4048862
DINACICLIB,SN-38,NCIH2122,722046,-0.4440274826,lung,-0.44402748,-6.849539,6.4055114
SORAFENIB,DINACICLIB,NCIH23,905942,-0.0200538885,lung,-0.020053888,-6.4288225,6.4087687
DASATINIB,CARBOPLATIN,UACC62,905976,6.6663649408,skin,6.666365,0.2533797,6.4129853
ZOLINZA,BORTEZOMIB,OVCAR3,905933,-15.5733931502,urogenital_system,-15.573393,-9.155957,6.4174356
BEZ-235,5-FU,VCAP,1299075,11.7574248227,urogenital_system,11.757424,18.17752,6.4200964
AZD1775,OXALIPLATIN,A375,906793,-1.3741975562,skin,-1.3741976,-7.7946935,6.420496
MK-5108,OXALIPLATIN,NCIH1650,687800,-1.2331419403,lung,-1.2331419,-7.655714,6.422572
OXALIPLATIN,SUNITINIB,NCIH23,905942,-18.3491041716,lung,-18.349104,-11.926526,6.422578
5-FU,GELDANAMYCIN,OVCAR3,905933,-8.8404468247,urogenital_system,-8.840446,-2.4164145,6.424032
PACLITAXEL,TEMOZOLOMIDE,LOVO,907790,3.4344878953,digestive_system,3.4344878,-2.9921136,6.4266014
MITOMYCINE,MRK-003,A2058,906792,-1.7836315572,skin,-1.7836316,4.6439047,6.427536
GEMCITABINE,MK-4541,SW837,909755,7.8587205627,digestive_system,7.858721,1.4232609,6.43546
MK-4541,L778123,UWB1289,1480374,18.3941063087,urogenital_system,18.394106,11.955739,6.438367
MK-8669,DINACICLIB,HCT116,905936,-9.5544141792,digestive_system,-9.554414,-3.1136944,6.4407196
DINACICLIB,ETOPOSIDE,RPMI7951,910903,-11.6430170017,skin,-11.643017,-5.2018704,6.4411464
PACLITAXEL,BORTEZOMIB,OV90,1240197,-8.8154937099,urogenital_system,-8.815494,-2.3617642,6.4537296
AZD1775,LAPATINIB,UACC62,905976,22.170519517,skin,22.170519,15.712523,6.4579954
CYCLOPHOSPHAMIDE,MK-4827,UWB1289,1480374,2.5850063089,urogenital_system,2.5850062,-3.8740053,6.4590116
VINORELBINE,BORTEZOMIB,SKMES1,909728,-24.4635291699,lung,-24.46353,-18.002148,6.461382
MK-8669,CARBOPLATIN,SKMES1,909728,13.0604772967,lung,13.060477,6.5897098,6.4707675
VINBLASTINE,SORAFENIB,SKMEL30,909726,11.9527405495,skin,11.952741,5.4815507,6.47119
VINORELBINE,TEMOZOLOMIDE,UWB1289,1480374,7.7006127676,urogenital_system,7.7006125,1.2272455,6.473367
ZOLINZA,DASATINIB,A375,906793,-11.3083016229,skin,-11.308302,-4.833558,6.474744
TEMOZOLOMIDE,CARBOPLATIN,SK-OV-3,905959,-20.8090800798,urogenital_system,-20.80908,-27.284195,6.475115
VINORELBINE,L778123,MSTO,908152,13.9196011195,lung,13.919601,7.4423923,6.477209
ABT-888,AZD1775,HCT116,905936,-3.4337944259,digestive_system,-3.4337945,3.0439768,6.4777713
VINBLASTINE,PD325901,SK-OV-3,905959,10.5309227624,urogenital_system,10.530923,17.010223,6.4793005
BEZ-235,SN-38,OV90,1240197,9.8435718759,urogenital_system,9.843572,16.323189,6.479617
SORAFENIB,ZOLINZA,UACC62,905976,-8.9298068105,skin,-8.929807,-2.4478776,6.481929
DINACICLIB,CYCLOPHOSPHAMIDE,RKO,909698,15.2376778292,digestive_system,15.237678,8.7526455,6.485032
MK-8669,PD325901,OVCAR3,905933,33.2269262115,urogenital_system,33.226925,26.741226,6.4856987
DEXAMETHASONE,PD325901,NCIH1650,687800,9.110371388,lung,9.110372,15.596745,6.486373
PACLITAXEL,SORAFENIB,OCUBM,909256,-6.474135759,breast,-6.474136,0.013378695,6.4875145
MK-8776,CYCLOPHOSPHAMIDE,UACC62,905976,10.7919819232,skin,10.791982,4.304424,6.487558
OXALIPLATIN,MRK-003,SK-OV-3,905959,-3.3975762524,urogenital_system,-3.3975763,3.0899935,6.48757
DOXORUBICIN,MK-4827,MDAMB436,1240172,-6.414075394,breast,-6.4140754,0.07452488,6.4886003
BORTEZOMIB,PACLITAXEL,RKO,909698,-13.9087760483,digestive_system,-13.908776,-7.4132085,6.495568
MK-8669,OXALIPLATIN,NCIH520,908443,-6.0723273458,lung,-6.072327,0.42661798,6.498945
ABT-888,BORTEZOMIB,NCIH1650,687800,-11.3355353866,lung,-11.335535,-17.834553,6.4990177
ABT-888,GEMCITABINE,OVCAR3,905933,-7.5124526013,urogenital_system,-7.5124526,-14.0129595,6.500507
SUNITINIB,MK-2206,RKO,909698,15.7946457585,digestive_system,15.794645,22.298119,6.5034733
GELDANAMYCIN,MK-2206,LNCAP,907788,21.1035627815,urogenital_system,21.103563,14.5924,6.5111637
ETOPOSIDE,MK-5108,UWB1289,1480374,12.5441033857,urogenital_system,12.544104,6.021567,6.5225368
MK-2206,MK-4827,UACC62,905976,11.1528386391,skin,11.152839,17.677662,6.524823
GEMCITABINE,SORAFENIB,UACC62,905976,-6.6806005188,skin,-6.6806006,-0.15311626,6.5274844
ERLOTINIB,MK-8669,A2058,906792,52.2617159832,skin,52.261715,45.73328,6.5284348
MK-4541,MITOMYCINE,SK-OV-3,905959,-1.3564414833,urogenital_system,-1.3564415,5.1737714,6.530213
MK-5108,CARBOPLATIN,MSTO,908152,4.7405200203,lung,4.74052,-1.7964652,6.5369854
VINORELBINE,SUNITINIB,NCIH1650,687800,0.6776301053,lung,0.6776301,-5.8596044,6.5372343
AZD1775,MK-8776,LOVO,907790,19.2800662906,digestive_system,19.280066,25.82095,6.540884
OXALIPLATIN,BORTEZOMIB,UACC62,905976,-10.8182253594,skin,-10.818225,-17.364086,6.5458612
MRK-003,GEMCITABINE,MSTO,908152,-12.8229869316,lung,-12.822987,-6.275534,6.5474524
MK-4827,METHOTREXATE,NCIH23,905942,-13.4266907841,lung,-13.426691,-6.8781657,6.5485253
DINACICLIB,BORTEZOMIB,NCIH1650,687800,-36.358032721,lung,-36.358032,-29.803738,6.5542946
MITOMYCINE,L778123,SKMEL30,909726,-9.8227561131,skin,-9.822756,-3.2634826,6.5592732
MK-5108,MK-4827,HT144,907067,-3.9928755323,skin,-3.9928756,2.5711772,6.5640526
L778123,MK-2206,SKMEL30,909726,24.5744404062,skin,24.57444,18.007603,6.5668373
ERLOTINIB,MK-8669,NCIH1650,687800,18.0031373146,lung,18.003138,24.572598,6.56946
MK-8776,BEZ-235,MSTO,908152,23.4758069121,lung,23.475807,16.905605,6.570202
MK-2206,MK-4827,SKMEL30,909726,4.5039259565,skin,4.503926,11.0754175,6.5714917
LAPATINIB,MK-8776,RKO,909698,5.9333536212,digestive_system,5.9333534,12.508741,6.575388
MK-2206,SUNITINIB,LNCAP,907788,6.0119325942,urogenital_system,6.0119324,-0.56372327,6.5756555
BEZ-235,MK-2206,OCUBM,909256,22.8758570954,breast,22.875856,29.460049,6.5841923
AZD1775,MK-5108,A375,906793,2.5989300632,skin,2.5989301,9.1832905,6.58436
MRK-003,METHOTREXATE,VCAP,1299075,-2.0953202908,urogenital_system,-2.0953202,-8.68037,6.58505
BEZ-235,SORAFENIB,HT144,907067,12.9873357205,skin,12.987336,6.3973007,6.5900354
MK-8669,DOXORUBICIN,OV90,1240197,4.6617469458,urogenital_system,4.661747,-1.9299475,6.5916944
DINACICLIB,PACLITAXEL,UWB1289,1480374,-20.161572599,urogenital_system,-20.161573,-13.565723,6.59585
MK-8776,OXALIPLATIN,SW837,909755,-13.4301792854,digestive_system,-13.43018,-6.8341217,6.596058
MK-2206,SN-38,RPMI7951,910903,19.2903091479,skin,19.29031,25.888428,6.598118
VINORELBINE,DINACICLIB,A2058,906792,-16.0429611029,skin,-16.042961,-22.641228,6.5982666
MK-8669,PD325901,HCT116,905936,10.2191261105,digestive_system,10.219126,16.822495,6.6033688
MK-4827,TOPOTECAN,NCIH2122,722046,14.3504128718,lung,14.350413,7.74514,6.6052732
TOPOTECAN,MK-8669,SW837,909755,6.9735207086,digestive_system,6.9735208,13.580677,6.6071563
MK-4827,DOXORUBICIN,RPMI7951,910903,-9.422881614,skin,-9.422882,-2.8097687,6.6131134
MK-5108,L778123,HCT116,905936,11.6354822221,digestive_system,11.635482,5.0198374,6.6156445
BEZ-235,ERLOTINIB,UWB1289,1480374,40.5846350704,urogenital_system,40.584637,33.967293,6.617344
5-FU,ABT-888,LNCAP,907788,1.6326315853,urogenital_system,1.6326315,8.25224,6.619609
SUNITINIB,SN-38,SKMEL30,909726,2.9680631483,skin,2.968063,9.591127,6.623064
CYCLOPHOSPHAMIDE,DASATINIB,SKMES1,909728,7.5004403908,lung,7.5004406,0.87310904,6.6273317
DEXAMETHASONE,GELDANAMYCIN,VCAP,1299075,5.0496127419,urogenital_system,5.0496125,-1.5789679,6.6285806
METFORMIN,PD325901,A375,906793,2.3624556371,skin,2.3624556,8.991385,6.62893
DINACICLIB,ZOLINZA,SW837,909755,-22.2239800613,digestive_system,-22.22398,-15.594736,6.629244
5-FU,BORTEZOMIB,NCIH1650,687800,-15.7787056902,lung,-15.778706,-9.147712,6.630994
GELDANAMYCIN,CYCLOPHOSPHAMIDE,MDAMB436,1240172,11.7816040637,breast,11.781604,5.150023,6.631581
METHOTREXATE,DINACICLIB,LOVO,907790,-2.5522134113,digestive_system,-2.5522134,-9.184327,6.6321135
MRK-003,MK-2206,NCIH520,908443,27.5056891865,lung,27.50569,20.871922,6.633768
CYCLOPHOSPHAMIDE,AZD1775,A375,906793,1.947286108,skin,1.9472861,8.583384,6.6360974
MK-8669,OXALIPLATIN,OV90,1240197,-2.4627537001,urogenital_system,-2.4627538,-9.102706,6.639952
LAPATINIB,METFORMIN,OCUBM,909256,-1.576386903,breast,-1.5763869,5.0656114,6.6419983
METHOTREXATE,BORTEZOMIB,OV90,1240197,-3.1026716763,urogenital_system,-3.1026716,-9.746253,6.6435814
VINBLASTINE,TEMOZOLOMIDE,UACC62,905976,-23.0731033173,skin,-23.073103,-16.4295,6.6436024
5-FU,GELDANAMYCIN,MSTO,908152,1.4592157232,lung,1.4592158,-5.1851926,6.644408
MK-2206,MK-4827,UWB1289,1480374,26.7958551764,urogenital_system,26.795855,20.145115,6.6507397
MK-4827,BEZ-235,NCIH1650,687800,7.6778640734,lung,7.677864,14.329719,6.6518545
BORTEZOMIB,METFORMIN,UACC62,905976,-9.2180567326,skin,-9.218057,-15.870813,6.6527567
SORAFENIB,SN-38,A2058,906792,-6.3480466167,skin,-6.348047,0.30672258,6.6547694
AZD1775,ERLOTINIB,OV90,1240197,-3.7588275894,urogenital_system,-3.7588277,2.9005146,6.6593423
SN-38,DASATINIB,SKMES1,909728,5.949383929,lung,5.9493837,12.608902,6.6595182
L778123,METFORMIN,NCIH1650,687800,-4.9284313025,lung,-4.9284315,1.733639,6.6620703
MITOMYCINE,ZOLINZA,VCAP,1299075,17.0184228922,urogenital_system,17.018423,23.693039,6.674616
SN-38,SORAFENIB,A2058,906792,-6.3480466167,skin,-6.348047,0.32988802,6.6779346
MITOMYCINE,MK-8669,SKMEL30,909726,20.8276195691,skin,20.82762,27.510246,6.6826267
MITOMYCINE,ABT-888,LNCAP,907788,-9.0287937468,urogenital_system,-9.028793,-2.3432455,6.685548
MK-2206,5-FU,SKMES1,909728,18.5031612926,lung,18.50316,11.811426,6.6917343
ERLOTINIB,MK-2206,RPMI7951,910903,24.8385815855,skin,24.838581,18.144058,6.694523
OXALIPLATIN,ABT-888,NCIH520,908443,-8.7509534001,lung,-8.750954,-2.0562348,6.694719
MK-8669,MK-4541,OV90,1240197,1.9073618216,urogenital_system,1.9073619,8.6055,6.698138
MK-8669,MK-2206,MDAMB436,1240172,31.6851762389,breast,31.685177,24.983215,6.7019615
PD325901,L778123,T-47D,905945,-14.863715454,breast,-14.863715,-8.1601715,6.7035437
CARBOPLATIN,MK-2206,UWB1289,1480374,5.6230352709,urogenital_system,5.6230354,-1.0818293,6.7048645
PD325901,SN-38,OVCAR3,905933,31.5834286837,urogenital_system,31.58343,24.876633,6.7067966
SN-38,MK-5108,MDAMB436,1240172,5.7672742946,breast,5.7672744,12.474141,6.7068667
MK-4827,MK-8669,SKMES1,909728,20.5577616505,lung,20.557762,13.849084,6.7086782
DINACICLIB,MK-4541,NCIH2122,722046,2.2143481206,lung,2.214348,8.923324,6.708976
VINORELBINE,SUNITINIB,T-47D,905945,-14.3781488125,breast,-14.378149,-7.6689386,6.7092104
BORTEZOMIB,CARBOPLATIN,T-47D,905945,-49.5887152938,breast,-49.588715,-42.878853,6.7098618
MRK-003,AZD1775,RPMI7951,910903,18.2418487793,skin,18.241848,11.530611,6.711237
MRK-003,AZD1775,OV90,1240197,-4.6370700468,urogenital_system,-4.63707,2.0757473,6.712817
SUNITINIB,MK-2206,LNCAP,907788,6.0119325942,urogenital_system,6.0119324,-0.7044336,6.716366
MK-8669,DOXORUBICIN,MDAMB436,1240172,6.36692512,breast,6.3669252,13.087876,6.720951
MK-8776,ETOPOSIDE,NCIH2122,722046,1.9437649679,lung,1.9437649,-4.779567,6.7233315
ERLOTINIB,SN-38,LOVO,907790,17.7250798127,digestive_system,17.72508,10.996414,6.7286663
MK-4541,DINACICLIB,NCIH2122,722046,2.2143481206,lung,2.214348,8.943258,6.7289104
MK-5108,L778123,OCUBM,909256,19.2694070376,breast,19.269407,12.536672,6.7327356
5-FU,PD325901,NCIH520,908443,-1.1429154638,lung,-1.1429155,5.5910926,6.734008
ETOPOSIDE,BORTEZOMIB,RPMI7951,910903,-15.7705303647,skin,-15.770531,-9.030465,6.7400656
BORTEZOMIB,METFORMIN,NCIH2122,722046,0.3489939937,lung,0.348994,-6.3934875,6.742481
GELDANAMYCIN,METFORMIN,MDAMB436,1240172,1.7188938609,breast,1.7188939,-5.023963,6.742857
CYCLOPHOSPHAMIDE,ZOLINZA,HT144,907067,7.1583625225,skin,7.1583624,0.4123657,6.7459965
L778123,TEMOZOLOMIDE,RPMI7951,910903,8.378533779,skin,8.378533,1.6317225,6.746811
TEMOZOLOMIDE,ABT-888,SW837,909755,-12.7510161189,digestive_system,-12.751016,-6.001849,6.7491665
MRK-003,MK-2206,A375,906793,14.9998650176,skin,14.999865,8.246828,6.7530365
TOPOTECAN,MK-2206,HCT116,905936,32.5750322055,digestive_system,32.57503,25.813347,6.7616844
AZD1775,METHOTREXATE,SKMEL30,909726,-9.6947975107,skin,-9.6947975,-2.9320052,6.7627926
SORAFENIB,5-FU,LOVO,907790,-13.8153437725,digestive_system,-13.815344,-7.0502295,6.7651143
5-FU,BEZ-235,VCAP,1299075,11.7574248227,urogenital_system,11.757424,18.5261,6.768676
L778123,LAPATINIB,SKMEL30,909726,19.8794770517,skin,19.879477,13.106488,6.7729883
L778123,MRK-003,OVCAR3,905933,3.0333824004,urogenital_system,3.0333824,-3.742146,6.7755284
BORTEZOMIB,SUNITINIB,SKMES1,909728,-14.8666115561,lung,-14.8666115,-8.09108,6.775532
LAPATINIB,CYCLOPHOSPHAMIDE,A375,906793,-10.0421377916,skin,-10.042138,-3.2596362,6.782502
DASATINIB,VINBLASTINE,HT144,907067,-39.597134453,skin,-39.597134,-32.811947,6.785187
DINACICLIB,DEXAMETHASONE,SW837,909755,-0.6144995718,digestive_system,-0.61449957,-7.3997874,6.785288
OXALIPLATIN,AZD1775,UACC62,905976,-2.913415953,skin,-2.913416,-9.699195,6.785779
MK-4541,L778123,SKMEL30,909726,16.2679804074,skin,16.26798,9.475608,6.7923727
TOPOTECAN,LAPATINIB,SKMES1,909728,12.2146785692,lung,12.214679,5.422135,6.792544
PD325901,GELDANAMYCIN,UACC62,905976,-5.8842586687,skin,-5.8842587,0.9109399,6.7951984
MRK-003,MK-8776,NCIH23,905942,14.0692895689,lung,14.069289,7.2688656,6.8004236
AZD1775,MK-8669,VCAP,1299075,16.0412645851,urogenital_system,16.041265,22.842197,6.800932
PD325901,SORAFENIB,RPMI7951,910903,9.9473485351,skin,9.947349,3.1462069,6.8011417
MK-4541,PACLITAXEL,MDAMB436,1240172,5.5935120777,breast,5.593512,-1.2112286,6.804741
METHOTREXATE,SUNITINIB,A375,906793,-11.796620175,skin,-11.79662,-4.990959,6.805661
DASATINIB,SUNITINIB,MDAMB436,1240172,24.7073575896,breast,24.707357,17.898026,6.809332
SUNITINIB,CYCLOPHOSPHAMIDE,NCIH520,908443,12.6137181377,lung,12.613718,5.8041677,6.8095503
DEXAMETHASONE,ZOLINZA,SK-OV-3,905959,9.3807359588,urogenital_system,9.380736,16.19598,6.8152437
TOPOTECAN,ERLOTINIB,SK-OV-3,905959,15.866887425,urogenital_system,15.866887,9.046985,6.8199024
VINORELBINE,MK-4827,NCIH2122,722046,-13.4147057532,lung,-13.414705,-20.235245,6.8205395
TOPOTECAN,BORTEZOMIB,OV90,1240197,-12.2042724832,urogenital_system,-12.204272,-5.3736486,6.8306236
SN-38,SORAFENIB,HT144,907067,12.0411818377,skin,12.041182,5.2100115,6.83117
BORTEZOMIB,MK-4827,NCIH520,908443,-32.4334882586,lung,-32.433487,-25.601429,6.832058
GEMCITABINE,MK-5108,OCUBM,909256,-6.268149813,breast,-6.26815,0.565393,6.833543
5-FU,ZOLINZA,UWB1289,1480374,-0.548894112,urogenital_system,-0.5488941,6.2882876,6.8371816
SN-38,BEZ-235,A375,906793,29.911500993,skin,29.9115,23.072937,6.838564
SUNITINIB,PACLITAXEL,NCIH520,908443,3.1154564625,lung,3.1154566,-3.732125,6.847582
ETOPOSIDE,DASATINIB,VCAP,1299075,9.6099668392,urogenital_system,9.609967,16.459656,6.8496885
MK-2206,MK-5108,NCIH2122,722046,5.2153811664,lung,5.215381,-1.6353123,6.8506937
MITOMYCINE,MRK-003,NCIH1650,687800,-9.1916290217,lung,-9.191629,-2.3222766,6.869353
MK-8669,MK-8776,NCIH2122,722046,-7.5096725755,lung,-7.5096726,-0.63559234,6.87408
MK-8669,METHOTREXATE,UWB1289,1480374,-3.8329693516,urogenital_system,-3.8329694,3.0459402,6.8789096
PACLITAXEL,DINACICLIB,NCIH23,905942,-16.9000021483,lung,-16.900002,-10.0171585,6.882843
SN-38,ABT-888,HT144,907067,8.1454557502,skin,8.145455,15.031583,6.8861275
TEMOZOLOMIDE,METHOTREXATE,NCIH1650,687800,-12.293694214,lung,-12.2936945,-19.182453,6.8887587
PACLITAXEL,MK-8776,SK-OV-3,905959,14.1570947324,urogenital_system,14.157095,7.2644234,6.8926716
MRK-003,BORTEZOMIB,UWB1289,1480374,-27.6761224626,urogenital_system,-27.676123,-20.783306,6.8928165
DOXORUBICIN,MK-4541,UWB1289,1480374,17.0187453471,urogenital_system,17.018745,10.124898,6.8938475
TEMOZOLOMIDE,PACLITAXEL,UWB1289,1480374,-6.411878692,urogenital_system,-6.4118786,0.49178165,6.9036603
MK-4541,MK-4827,LOVO,907790,5.7488929598,digestive_system,5.748893,-1.1660371,6.91493
ERLOTINIB,MK-8776,OV90,1240197,5.0422857722,urogenital_system,5.042286,-1.8770199,6.919306
MK-4827,DEXAMETHASONE,NCIH2122,722046,13.9621540321,lung,13.962154,7.0418577,6.9202967
BEZ-235,CARBOPLATIN,HT144,907067,26.6310827464,skin,26.631083,19.703884,6.9271984
MK-8669,DASATINIB,A375,906793,59.738895234,skin,59.738895,52.811115,6.92778
MK-4541,DASATINIB,NCIH1650,687800,27.5009767486,lung,27.500977,20.56982,6.931156
CARBOPLATIN,DINACICLIB,UACC62,905976,3.3118188771,skin,3.3118188,-3.6255047,6.9373236
TEMOZOLOMIDE,GEMCITABINE,HCT116,905936,-14.0680625981,digestive_system,-14.068063,-7.129348,6.938715
MRK-003,ABT-888,SK-OV-3,905959,5.3202340352,urogenital_system,5.320234,12.260459,6.940225
MK-8669,PD325901,LOVO,907790,22.1260514018,digestive_system,22.12605,29.068317,6.9422665
METFORMIN,ZOLINZA,SKMEL30,909726,2.4228088583,skin,2.422809,-4.5197296,6.9425383
MK-8669,MK-2206,A375,906793,33.4881828121,skin,33.488182,40.433933,6.945751
DEXAMETHASONE,DINACICLIB,SW837,909755,-0.6144995718,digestive_system,-0.61449957,-7.565945,6.9514456
OXALIPLATIN,SORAFENIB,SKMEL30,909726,-4.1538492715,skin,-4.153849,-11.112182,6.9583325
TOPOTECAN,MK-4827,NCIH520,908443,15.0054587836,lung,15.005459,8.046394,6.9590645
ABT-888,MK-4541,SKMES1,909728,7.4837374703,lung,7.4837375,0.5231934,6.960544
BORTEZOMIB,TOPOTECAN,NCIH23,905942,-17.177115561,lung,-17.177116,-10.216129,6.960987
BEZ-235,ETOPOSIDE,SKMES1,909728,6.0552954938,lung,6.0552955,13.020261,6.9649653
TOPOTECAN,ZOLINZA,NCIH1650,687800,-8.7868506954,lung,-8.786851,-15.755017,6.9681664
MK-2206,MK-4827,OV90,1240197,10.0556019051,urogenital_system,10.055602,17.026367,6.970765
SORAFENIB,MITOMYCINE,UACC62,905976,-21.1911439855,skin,-21.191143,-14.215092,6.9760513
AZD1775,CYCLOPHOSPHAMIDE,RKO,909698,4.4787374533,digestive_system,4.4787374,11.458609,6.9798713
MRK-003,GELDANAMYCIN,HT144,907067,4.2241690384,skin,4.2241693,-2.7572036,6.981373
DINACICLIB,PD325901,VCAP,1299075,8.9452828063,urogenital_system,8.945283,15.930573,6.9852905
MRK-003,SN-38,SK-OV-3,905959,20.2465499622,urogenital_system,20.24655,13.25867,6.9878798
BORTEZOMIB,METHOTREXATE,OV90,1240197,-3.1026716763,urogenital_system,-3.1026716,-10.09057,6.987899
ERLOTINIB,MK-8669,NCIH2122,722046,45.2916116151,lung,45.29161,52.284054,6.992443
MK-5108,TOPOTECAN,NCIH23,905942,16.5935333667,lung,16.593533,9.595677,6.997855
L778123,ERLOTINIB,A375,906793,24.8205108131,skin,24.82051,17.821823,6.9986877
CYCLOPHOSPHAMIDE,BORTEZOMIB,NCIH23,905942,7.3752143106,lung,7.375214,0.36989513,7.005319
MK-8776,SUNITINIB,UACC62,905976,18.8422030962,skin,18.842203,11.8308525,7.0113506
SORAFENIB,ZOLINZA,MSTO,908152,-3.8598364229,lung,-3.8598363,-10.886232,7.026396
AZD1775,OXALIPLATIN,UACC62,905976,-2.913415953,skin,-2.913416,-9.94102,7.027604
MK-5108,OXALIPLATIN,RKO,909698,3.9725210028,digestive_system,3.972521,-3.0576925,7.0302134
SUNITINIB,ERLOTINIB,RKO,909698,9.8945514421,digestive_system,9.894551,2.8574953,7.037056
TOPOTECAN,LAPATINIB,OV90,1240197,-12.1520097664,urogenital_system,-12.15201,-5.114537,7.037473
ZOLINZA,DINACICLIB,SKMEL30,909726,-16.3288017715,skin,-16.328802,-9.289871,7.038931
MK-8776,CYCLOPHOSPHAMIDE,OCUBM,909256,18.9479098735,breast,18.94791,11.905704,7.042207
PD325901,MITOMYCINE,NCIH1650,687800,16.7633560499,lung,16.763355,9.714475,7.0488806
CARBOPLATIN,PD325901,RPMI7951,910903,-0.679702412,skin,-0.6797024,-7.733508,7.053806
SN-38,SORAFENIB,LOVO,907790,-5.2863554195,digestive_system,-5.2863555,-12.342294,7.0559382
MK-4827,VINBLASTINE,RPMI7951,910903,-5.5813268946,skin,-5.581327,1.4754388,7.0567656
L778123,5-FU,NCIH23,905942,4.785807361,lung,4.785807,-2.2717898,7.057597
METHOTREXATE,GELDANAMYCIN,RKO,909698,-29.2779515925,digestive_system,-29.277952,-22.214817,7.063135
5-FU,MK-2206,SKMES1,909728,18.5031612926,lung,18.50316,11.4367895,7.066371
DINACICLIB,DEXAMETHASONE,A2058,906792,-11.4082575223,skin,-11.4082575,-4.338421,7.0698366
BORTEZOMIB,PACLITAXEL,OVCAR3,905933,-27.8559871511,urogenital_system,-27.855988,-20.783474,7.0725136
DINACICLIB,DOXORUBICIN,LNCAP,907788,-3.2175480137,urogenital_system,-3.2175481,3.8582258,7.075774
SN-38,AZD1775,RPMI7951,910903,8.5637486183,skin,8.563748,15.64008,7.076332
MK-4827,MK-2206,UACC62,905976,11.1528386391,skin,11.152839,18.231277,7.0784388
ABT-888,MK-8776,A375,906793,1.3946229303,skin,1.3946229,8.476146,7.081523
