Drug1,Drug2,Cell line,Cosmic sample Id,synergy,Tissue,log_synergy,predict,abs_error
MK-4541,CARBOPLATIN,SKMEL30,909726,15.2016274495,skin,15.201628,5.4858894,9.715738
MK-4827,METFORMIN,SKMES1,909728,6.6687747713,lung,6.6687746,-3.0477102,9.716485
MK-4541,TEMOZOLOMIDE,RPMI7951,910903,-2.6160851024,skin,-2.616085,-12.337992,9.721907
CYCLOPHOSPHAMIDE,PD325901,SKMES1,909728,-9.7158537867,lung,-9.715854,0.0070824027,9.722936
MRK-003,PACLITAXEL,NCIH1650,687800,14.1222062011,lung,14.122206,4.3992047,9.7230015
MK-4541,GEMCITABINE,SKMEL30,909726,4.8405957064,skin,4.8405957,-4.8900743,9.73067
MK-4541,BORTEZOMIB,RPMI7951,910903,1.4042149108,skin,1.4042149,-8.326648,9.730863
DOXORUBICIN,LAPATINIB,OVCAR3,905933,-3.9014540914,urogenital_system,-3.9014542,5.8295674,9.731022
DOXORUBICIN,MK-5108,SKMES1,909728,-24.0759516736,lung,-24.075953,-14.344606,9.731346
VINORELBINE,L778123,MDAMB436,1240172,11.9741670696,breast,11.974167,2.2292671,9.7449
TOPOTECAN,MRK-003,MDAMB436,1240172,14.5567479779,breast,14.556748,24.306684,9.749936
MK-2206,TOPOTECAN,NCIH1650,687800,17.6032722721,lung,17.603271,27.372017,9.768745
MK-4541,DINACICLIB,SKMEL30,909726,10.2600362547,skin,10.260036,0.49025324,9.769783
CARBOPLATIN,ERLOTINIB,NCIH1650,687800,-7.9765129414,lung,-7.976513,1.7967566,9.77327
5-FU,LAPATINIB,RKO,909698,11.5445360217,digestive_system,11.544536,1.7708592,9.773676
TEMOZOLOMIDE,DINACICLIB,RKO,909698,3.7222251069,digestive_system,3.7222252,-6.056192,9.778418
PACLITAXEL,LAPATINIB,OVCAR3,905933,9.0878393932,urogenital_system,9.087839,-0.69280756,9.780646
ETOPOSIDE,LAPATINIB,SKMEL30,909726,5.9468491435,skin,5.9468493,15.730085,9.783236
BORTEZOMIB,MK-4541,SKMES1,909728,-17.9796824936,lung,-17.979683,-8.191887,9.787796
MK-4541,CYCLOPHOSPHAMIDE,MDAMB436,1240172,-4.788691584,breast,-4.7886915,5.002298,9.790989
GEMCITABINE,ABT-888,SKMES1,909728,-16.3902483798,lung,-16.39025,-6.597518,9.792731
METFORMIN,LAPATINIB,MDAMB436,1240172,13.5379081036,breast,13.537909,3.737021,9.800888
PACLITAXEL,MK-5108,RPMI7951,910903,30.797301637,skin,30.797302,20.99077,9.806532
SORAFENIB,SUNITINIB,OVCAR3,905933,-11.8728758142,urogenital_system,-11.872876,-2.0661554,9.806721
PACLITAXEL,TEMOZOLOMIDE,LNCAP,907788,-18.7783824196,urogenital_system,-18.778383,-8.967474,9.810909
BORTEZOMIB,DEXAMETHASONE,LNCAP,907788,9.2018863266,urogenital_system,9.201886,-0.63211906,9.834005
MRK-003,PD325901,RKO,909698,7.3231719855,digestive_system,7.323172,-2.5112617,9.834434
AZD1775,ABT-888,LNCAP,907788,-11.5659124344,urogenital_system,-11.565912,-1.7309011,9.8350115
MK-8669,SUNITINIB,MDAMB436,1240172,16.7636947367,breast,16.763695,26.621553,9.857859
MK-4827,MK-2206,SKMEL30,909726,4.5039259565,skin,4.503926,14.362114,9.858189
MRK-003,MK-8776,RPMI7951,910903,17.1191917662,skin,17.119192,7.2581935,9.860998
METHOTREXATE,MK-8776,SKMES1,909728,-16.4273155408,lung,-16.427315,-6.553923,9.873392
TOPOTECAN,DINACICLIB,RPMI7951,910903,-8.1752929532,skin,-8.175293,1.6995988,9.874891
BORTEZOMIB,MK-8776,SKMES1,909728,-29.3220773065,lung,-29.322077,-39.201225,9.8791485
MK-4827,ETOPOSIDE,SKMEL30,909726,12.7427380809,skin,12.742738,2.86055,9.882188
AZD1775,VINORELBINE,RPMI7951,910903,-12.0421805889,skin,-12.042181,-2.1585338,9.883647
VINORELBINE,SUNITINIB,NCIH1650,687800,0.6776301053,lung,0.6776301,-9.209954,9.887585
ABT-888,MK-8776,MDAMB436,1240172,9.0264111901,breast,9.026411,-0.86159027,9.888001
OXALIPLATIN,PD325901,MDAMB436,1240172,2.1041814573,breast,2.1041815,-7.7879214,9.892103
DOXORUBICIN,SORAFENIB,NCIH1650,687800,-22.853676536,lung,-22.853676,-12.957897,9.895779
BEZ-235,TOPOTECAN,NCIH1650,687800,21.3655739883,lung,21.365574,11.469684,9.89589
MK-5108,MK-4827,NCIH1650,687800,7.8430222157,lung,7.8430223,17.740692,9.89767
MK-8776,L778123,SKMES1,909728,-4.9311755059,lung,-4.9311757,4.9712543,9.90243
METFORMIN,SORAFENIB,OVCAR3,905933,-5.9666107958,urogenital_system,-5.966611,3.9402664,9.9068775
PACLITAXEL,ERLOTINIB,RKO,909698,-13.5630086402,digestive_system,-13.563008,-3.647868,9.91514
BORTEZOMIB,TEMOZOLOMIDE,OVCAR3,905933,-18.8894411224,urogenital_system,-18.88944,-8.97183,9.91761
DASATINIB,METHOTREXATE,SKMES1,909728,-16.5625452433,lung,-16.562546,-6.6123962,9.95015
METFORMIN,MRK-003,RKO,909698,14.3637172408,digestive_system,14.363717,4.4116273,9.952089
ERLOTINIB,TEMOZOLOMIDE,SKMEL30,909726,17.0800559268,skin,17.080055,7.1190677,9.960987
L778123,ETOPOSIDE,SKMES1,909728,-6.1639053085,lung,-6.163905,3.8053913,9.969296
ZOLINZA,CYCLOPHOSPHAMIDE,SKMEL30,909726,15.3586629713,skin,15.358663,5.389031,9.969631
MK-5108,DEXAMETHASONE,RKO,909698,12.598329821,digestive_system,12.59833,2.6281743,9.970156
SUNITINIB,DASATINIB,RKO,909698,34.3560688095,digestive_system,34.356068,24.377512,9.978556
MK-4827,MK-8669,SKMES1,909728,20.5577616505,lung,20.557762,10.577212,9.98055
SN-38,GELDANAMYCIN,SKMES1,909728,17.634261298,lung,17.634262,7.647414,9.986848
LAPATINIB,METFORMIN,OVCAR3,905933,11.1876982173,urogenital_system,11.187698,1.2000427,9.987656
SORAFENIB,DOXORUBICIN,SKMEL30,909726,-5.7685279042,skin,-5.768528,-15.764657,9.996129
ABT-888,GEMCITABINE,SKMES1,909728,-16.3902483798,lung,-16.39025,-6.3821216,10.008127
GELDANAMYCIN,VINBLASTINE,SKMEL30,909726,-18.1560023078,skin,-18.156002,-28.171093,10.015091
MITOMYCINE,SUNITINIB,LNCAP,907788,-10.389350676,urogenital_system,-10.389351,-0.37356463,10.015786
MITOMYCINE,LAPATINIB,SKMES1,909728,5.823889945,lung,5.8238897,15.840742,10.016852
DEXAMETHASONE,GELDANAMYCIN,SKMEL30,909726,7.4962985166,skin,7.4962983,-2.5257869,10.022085
GEMCITABINE,ERLOTINIB,NCIH1650,687800,-7.3209055843,lung,-7.3209057,2.706509,10.027414
SUNITINIB,METHOTREXATE,SKMES1,909728,-21.3935578705,lung,-21.393559,-11.366074,10.027485
PACLITAXEL,MK-4541,RKO,909698,11.2229717782,digestive_system,11.222972,1.1950712,10.027901
SUNITINIB,L778123,RPMI7951,910903,4.6984059719,skin,4.6984057,14.731729,10.033323
SORAFENIB,ERLOTINIB,SKMES1,909728,-4.6683348273,lung,-4.668335,5.378803,10.047138
OXALIPLATIN,MK-4827,SKMEL30,909726,5.6416860927,skin,5.641686,-4.4061313,10.047817
GEMCITABINE,GELDANAMYCIN,MDAMB436,1240172,2.5937928365,breast,2.593793,-7.458916,10.05271
LAPATINIB,ERLOTINIB,NCIH1650,687800,-7.6577911808,lung,-7.657791,2.3949223,10.052713
ZOLINZA,L778123,NCIH1650,687800,-1.7020969514,lung,-1.7020969,8.350719,10.052816
L778123,MK-2206,RKO,909698,24.9100841212,digestive_system,24.910084,14.851305,10.058779
SUNITINIB,5-FU,RPMI7951,910903,-1.3432610887,skin,-1.3432611,8.716718,10.0599785
LAPATINIB,ABT-888,RPMI7951,910903,-10.3764407844,skin,-10.376441,-0.31537917,10.061062
5-FU,MK-5108,OVCAR3,905933,10.0174393355,urogenital_system,10.017439,-0.04579805,10.063237
SUNITINIB,CARBOPLATIN,SKMEL30,909726,-5.5283836625,skin,-5.5283837,4.5393023,10.067686
MK-2206,ERLOTINIB,MDAMB436,1240172,17.5141539742,breast,17.514154,27.583746,10.0695915
MK-4827,METFORMIN,NCIH1650,687800,8.3540835886,lung,8.354084,-1.7184243,10.072508
5-FU,SUNITINIB,LNCAP,907788,-6.2008373031,urogenital_system,-6.200837,3.8740842,10.074922
TOPOTECAN,AZD1775,RPMI7951,910903,-6.6911301584,skin,-6.69113,3.4014957,10.092626
SUNITINIB,GELDANAMYCIN,NCIH1650,687800,8.2407050453,lung,8.2407055,-1.8529141,10.093619
DOXORUBICIN,DASATINIB,MDAMB436,1240172,4.2961049671,breast,4.296105,14.397766,10.101662
METHOTREXATE,MK-5108,MDAMB436,1240172,0.6782264147,breast,0.6782264,-9.434893,10.113119
MK-2206,BEZ-235,RKO,909698,32.2358086696,digestive_system,32.23581,42.367653,10.131844
LAPATINIB,SN-38,OVCAR3,905933,46.0861639813,urogenital_system,46.086163,35.9522,10.133961
DINACICLIB,ERLOTINIB,SKMEL30,909726,4.1585339225,skin,4.158534,14.307969,10.149435
METHOTREXATE,MK-4541,RKO,909698,-26.7108610292,digestive_system,-26.710861,-16.553226,10.157635
OXALIPLATIN,BORTEZOMIB,MDAMB436,1240172,-4.9706046872,breast,-4.970605,-15.134221,10.163616
VINORELBINE,DASATINIB,RPMI7951,910903,10.2822484096,skin,10.2822485,0.105703324,10.176545
DASATINIB,CARBOPLATIN,SKMES1,909728,6.7155603409,lung,6.7155604,16.897337,10.181776
VINORELBINE,MK-5108,RKO,909698,-22.7251960788,digestive_system,-22.725197,-12.524651,10.200546
MK-4541,VINORELBINE,LNCAP,907788,3.4092346219,urogenital_system,3.4092345,-6.8002973,10.209532
LAPATINIB,MK-8669,SKMES1,909728,19.3253298928,lung,19.32533,9.111282,10.214048
5-FU,ERLOTINIB,NCIH1650,687800,0.9247862496,lung,0.92478627,11.141613,10.216826
DASATINIB,MK-4827,SKMES1,909728,0.9249674689,lung,0.92496747,11.142514,10.217546
TEMOZOLOMIDE,SORAFENIB,RPMI7951,910903,-2.7250510658,skin,-2.7250512,7.508794,10.233845
ABT-888,PD325901,RPMI7951,910903,-11.0800824766,skin,-11.080083,-0.84131217,10.2387705
DOXORUBICIN,MK-5108,OVCAR3,905933,-17.2476586022,urogenital_system,-17.247658,-7.0082893,10.239368
VINORELBINE,ERLOTINIB,NCIH1650,687800,12.7565912479,lung,12.756591,2.5163708,10.24022
VINBLASTINE,SUNITINIB,SKMEL30,909726,-10.2995262056,skin,-10.299526,-0.05284433,10.246682
MK-8669,MK-8776,LNCAP,907788,21.1628529949,urogenital_system,21.162853,10.90142,10.261434
ERLOTINIB,MK-8776,SKMEL30,909726,24.9379227811,skin,24.937923,14.672901,10.265022
MK-5108,GEMCITABINE,OVCAR3,905933,5.1668048492,urogenital_system,5.166805,-5.0983677,10.265173
MK-8669,OXALIPLATIN,RKO,909698,-3.7661255865,digestive_system,-3.7661257,-14.042821,10.276695
DINACICLIB,DOXORUBICIN,SKMEL30,909726,-0.7397134917,skin,-0.7397135,-11.019743,10.280029
SORAFENIB,MITOMYCINE,RKO,909698,-19.0689622582,digestive_system,-19.068962,-29.34931,10.280348
MK-8669,ABT-888,OVCAR3,905933,14.2399767828,urogenital_system,14.239977,3.9462435,10.293734
ERLOTINIB,DEXAMETHASONE,OVCAR3,905933,10.9285479051,urogenital_system,10.928548,0.6302685,10.29828
DINACICLIB,PACLITAXEL,NCIH1650,687800,-6.3342853661,lung,-6.3342853,-16.635595,10.30131
ZOLINZA,DOXORUBICIN,NCIH1650,687800,8.3008877347,lung,8.300888,-2.0088055,10.309693
MK-4541,AZD1775,OVCAR3,905933,10.2830987589,urogenital_system,10.283099,-0.029174894,10.312274
MRK-003,GELDANAMYCIN,SKMEL30,909726,-14.613746328,skin,-14.613747,-4.3002863,10.31346
GEMCITABINE,TEMOZOLOMIDE,RPMI7951,910903,-11.117185924,skin,-11.117186,-0.8036151,10.31357
MK-8776,MK-2206,LNCAP,907788,21.3726405999,urogenital_system,21.37264,11.05899,10.313651
PD325901,CARBOPLATIN,SKMEL30,909726,-19.4100815977,skin,-19.410082,-9.0876465,10.322435
GELDANAMYCIN,SORAFENIB,RPMI7951,910903,-11.7589629488,skin,-11.758963,-1.4296602,10.329303
METFORMIN,DINACICLIB,SKMEL30,909726,5.2694527296,skin,5.2694526,-5.0600095,10.329462
ERLOTINIB,5-FU,NCIH1650,687800,0.9247862496,lung,0.92478627,11.259749,10.334963
5-FU,DASATINIB,MDAMB436,1240172,18.7186968772,breast,18.718697,8.383623,10.335073
DINACICLIB,METFORMIN,OVCAR3,905933,5.6596404992,urogenital_system,5.6596403,-4.67977,10.339411
5-FU,TEMOZOLOMIDE,MDAMB436,1240172,7.5465251368,breast,7.546525,-2.7986288,10.345154
LAPATINIB,METHOTREXATE,NCIH1650,687800,-11.1474085473,lung,-11.1474085,-0.79154015,10.355868
TEMOZOLOMIDE,BORTEZOMIB,OVCAR3,905933,-18.8894411224,urogenital_system,-18.88944,-8.526908,10.362533
DOXORUBICIN,TEMOZOLOMIDE,NCIH1650,687800,3.7040070444,lung,3.7040071,-6.6646514,10.368658
MK-8669,L778123,OVCAR3,905933,39.0531664387,urogenital_system,39.053165,28.678053,10.375113
VINORELBINE,L778123,SKMES1,909728,6.5337835761,lung,6.5337834,-3.8451927,10.378976
LAPATINIB,OXALIPLATIN,SKMES1,909728,-0.0040496726,lung,-0.0040496727,-10.396165,10.392116
AZD1775,CARBOPLATIN,RKO,909698,11.3336169165,digestive_system,11.333617,0.9394469,10.394171
AZD1775,MK-8669,LNCAP,907788,24.3179254522,urogenital_system,24.317924,13.920535,10.397389
TOPOTECAN,TEMOZOLOMIDE,OVCAR3,905933,6.9417090515,urogenital_system,6.941709,-3.4593592,10.401068
BEZ-235,PACLITAXEL,MDAMB436,1240172,10.3084531768,breast,10.308454,20.713274,10.40482
SUNITINIB,VINORELBINE,NCIH1650,687800,0.6776301053,lung,0.6776301,-9.729622,10.407252
TEMOZOLOMIDE,ZOLINZA,MDAMB436,1240172,13.9598495584,breast,13.959849,3.5509655,10.408884
ZOLINZA,BEZ-235,RPMI7951,910903,18.1088324088,skin,18.108833,28.52233,10.413496
5-FU,TEMOZOLOMIDE,NCIH1650,687800,-16.1361150349,lung,-16.136114,-5.709229,10.426886
MK-2206,BEZ-235,SKMES1,909728,34.6422286067,lung,34.642227,45.07362,10.431393
MK-4827,MRK-003,SKMEL30,909726,19.6897611151,skin,19.68976,9.237687,10.452073
5-FU,BEZ-235,RPMI7951,910903,12.7059498499,skin,12.70595,23.160326,10.454376
ERLOTINIB,MITOMYCINE,MDAMB436,1240172,-37.1334825466,breast,-37.133484,-47.59525,10.461765
MK-8669,DEXAMETHASONE,RKO,909698,18.8797414108,digestive_system,18.879742,8.411694,10.468048
METFORMIN,MK-8669,OVCAR3,905933,11.3322950665,urogenital_system,11.332295,0.85470736,10.477588
BEZ-235,SORAFENIB,RPMI7951,910903,-4.4171283879,skin,-4.4171286,6.068589,10.485718
ERLOTINIB,MK-5108,MDAMB436,1240172,-0.5146351318,breast,-0.51463515,9.97151,10.486145
MITOMYCINE,BORTEZOMIB,RKO,909698,-4.4730937629,digestive_system,-4.473094,-14.960289,10.487195
SORAFENIB,MK-8669,LNCAP,907788,3.5957475328,urogenital_system,3.5957475,14.091151,10.495403
SORAFENIB,ABT-888,LNCAP,907788,3.4828877016,urogenital_system,3.4828877,13.985644,10.502756
DINACICLIB,GEMCITABINE,NCIH1650,687800,-19.963030768,lung,-19.96303,-9.454377,10.508653
ETOPOSIDE,TEMOZOLOMIDE,OVCAR3,905933,0.8133722349,urogenital_system,0.81337225,-9.695715,10.509088
SORAFENIB,CYCLOPHOSPHAMIDE,SKMES1,909728,14.6409836796,lung,14.640984,4.1234946,10.5174885
MK-4541,MK-5108,SKMES1,909728,-8.2938115988,lung,-8.293812,2.229628,10.523439
MK-4541,CARBOPLATIN,SKMES1,909728,-6.9945244824,lung,-6.9945245,3.5317757,10.5263
VINBLASTINE,MK-2206,SKMEL30,909726,-5.9176915475,skin,-5.9176917,4.615482,10.533174
ABT-888,MK-8669,OVCAR3,905933,14.2399767828,urogenital_system,14.239977,3.7050896,10.534887
VINBLASTINE,L778123,SKMEL30,909726,20.9831401503,skin,20.98314,31.51843,10.53529
MK-4541,ABT-888,SKMEL30,909726,-13.5183880676,skin,-13.518388,-2.9822094,10.536179
DINACICLIB,MK-8776,SKMES1,909728,-28.1001792919,lung,-28.10018,-38.637882,10.537703
DINACICLIB,LAPATINIB,SKMEL30,909726,1.0912730954,skin,1.0912731,11.638492,10.547218
MK-4541,BORTEZOMIB,SKMEL30,909726,3.1712831265,skin,3.1712832,-7.383637,10.55492
SORAFENIB,BORTEZOMIB,SKMEL30,909726,-3.1182195036,skin,-3.1182196,-13.681359,10.56314
MRK-003,VINORELBINE,NCIH1650,687800,5.0483239746,lung,5.048324,-5.517753,10.566077
AZD1775,DOXORUBICIN,LNCAP,907788,16.8658337838,urogenital_system,16.865833,6.2788887,10.586945
MK-2206,DASATINIB,LNCAP,907788,34.470842721,urogenital_system,34.470844,45.05822,10.587376
ABT-888,TOPOTECAN,RPMI7951,910903,-2.173326235,skin,-2.1733263,-12.763646,10.59032
VINBLASTINE,TEMOZOLOMIDE,SKMEL30,909726,-26.1556703222,skin,-26.15567,-15.539308,10.616363
MK-4827,DOXORUBICIN,SKMES1,909728,-0.733084804,lung,-0.7330848,-11.357317,10.624232
OXALIPLATIN,MK-8669,RKO,909698,-3.7661255865,digestive_system,-3.7661257,-14.39217,10.626044
SORAFENIB,L778123,RKO,909698,18.0448805862,digestive_system,18.04488,7.4175525,10.627327
OXALIPLATIN,LAPATINIB,LNCAP,907788,0.1487109751,urogenital_system,0.14871098,-10.489608,10.638319
SUNITINIB,VINORELBINE,SKMEL30,909726,4.6958630902,skin,4.6958632,-5.944938,10.640801
DOXORUBICIN,MK-2206,LNCAP,907788,21.6021767296,urogenital_system,21.602177,10.95653,10.645647
DINACICLIB,METFORMIN,SKMEL30,909726,5.2694527296,skin,5.2694526,-5.378662,10.648115
GEMCITABINE,DINACICLIB,NCIH1650,687800,-19.963030768,lung,-19.96303,-9.309009,10.654021
MK-8669,LAPATINIB,RKO,909698,19.6433890119,digestive_system,19.643389,8.987803,10.655585
MK-4541,BORTEZOMIB,SKMES1,909728,-17.9796824936,lung,-17.979683,-7.319229,10.660454
VINORELBINE,MK-8669,RPMI7951,910903,14.6445852611,skin,14.644586,3.9837775,10.660809
DINACICLIB,TOPOTECAN,SKMES1,909728,-14.2633707028,lung,-14.2633705,-3.5985525,10.664818
MK-2206,VINBLASTINE,SKMEL30,909726,-5.9176915475,skin,-5.9176917,4.748495,10.666187
GELDANAMYCIN,MRK-003,MDAMB436,1240172,2.660541695,breast,2.6605418,-8.01057,10.671111
MK-8776,VINBLASTINE,SKMEL30,909726,-0.5200005412,skin,-0.5200005,-11.191588,10.671588
TOPOTECAN,MK-2206,RKO,909698,37.0603671522,digestive_system,37.060368,26.38786,10.672508
SUNITINIB,MK-8776,NCIH1650,687800,1.516945445,lung,1.5169455,-9.158834,10.67578
PD325901,DINACICLIB,OVCAR3,905933,11.8391032327,urogenital_system,11.839104,1.1586478,10.680456
ABT-888,CYCLOPHOSPHAMIDE,RKO,909698,16.6644600106,digestive_system,16.66446,5.977985,10.686474
ERLOTINIB,BORTEZOMIB,SKMEL30,909726,2.0961112145,skin,2.0961113,-8.6010685,10.69718
ERLOTINIB,AZD1775,SKMEL30,909726,-2.161574901,skin,-2.1615748,8.538596,10.7001705
LAPATINIB,CYCLOPHOSPHAMIDE,SKMEL30,909726,-12.448795695,skin,-12.448795,-1.7196414,10.729154
DEXAMETHASONE,SORAFENIB,MDAMB436,1240172,1.852874089,breast,1.852874,12.583787,10.730913
TEMOZOLOMIDE,PACLITAXEL,NCIH1650,687800,-3.2685128608,lung,-3.268513,-14.005502,10.736989
SORAFENIB,CARBOPLATIN,MDAMB436,1240172,-23.0486492161,breast,-23.048649,-12.309683,10.738966
MK-5108,GELDANAMYCIN,SKMEL30,909726,7.3331621057,skin,7.3331623,-3.410121,10.743283
SUNITINIB,MITOMYCINE,LNCAP,907788,-10.389350676,urogenital_system,-10.389351,0.35581866,10.74517
ETOPOSIDE,DINACICLIB,RPMI7951,910903,-11.6430170017,skin,-11.643017,-0.8931068,10.74991
MK-8776,PACLITAXEL,RPMI7951,910903,-7.4080924764,skin,-7.4080925,3.351858,10.759951
TEMOZOLOMIDE,MITOMYCINE,SKMES1,909728,4.8799429702,lung,4.879943,-5.8802996,10.760242
MK-2206,MK-5108,SKMES1,909728,17.4513210055,lung,17.45132,6.6889725,10.762348
DEXAMETHASONE,BEZ-235,OVCAR3,905933,17.8701602003,urogenital_system,17.870161,28.634352,10.764191
ERLOTINIB,MITOMYCINE,RKO,909698,-51.5381621008,digestive_system,-51.538162,-62.307858,10.769695
MK-8669,MK-4541,MDAMB436,1240172,-6.7343983806,breast,-6.7343984,4.042192,10.77659
VINBLASTINE,BORTEZOMIB,RKO,909698,-10.5682144854,digestive_system,-10.568214,-21.346685,10.778471
DINACICLIB,VINBLASTINE,SKMEL30,909726,-9.5875671241,skin,-9.587567,-20.37054,10.782973
MK-8669,METFORMIN,RKO,909698,17.2435938073,digestive_system,17.243593,6.4598856,10.783708
MK-2206,MK-5108,LNCAP,907788,-5.611321793,urogenital_system,-5.611322,5.1843987,10.795721
MK-2206,DASATINIB,MDAMB436,1240172,46.4293552717,breast,46.429356,57.229008,10.799652
CARBOPLATIN,MK-8776,SKMES1,909728,-5.0319232508,lung,-5.0319233,5.7786217,10.810545
DOXORUBICIN,MK-2206,RKO,909698,21.877797645,digestive_system,21.877798,11.055959,10.821839
MK-8776,LAPATINIB,SKMEL30,909726,14.9451282451,skin,14.945128,4.1232457,10.821882
PACLITAXEL,MRK-003,OVCAR3,905933,18.8133912237,urogenital_system,18.81339,7.9744515,10.83894
ERLOTINIB,ZOLINZA,RKO,909698,17.0086047778,digestive_system,17.008604,6.16712,10.841484
BEZ-235,MK-4541,MDAMB436,1240172,29.0803207603,breast,29.08032,39.922333,10.842012
MRK-003,SORAFENIB,RKO,909698,4.1278344422,digestive_system,4.1278343,14.980176,10.852342
DASATINIB,SUNITINIB,OVCAR3,905933,33.7745384673,urogenital_system,33.77454,22.91853,10.85601
TOPOTECAN,AZD1775,RKO,909698,-5.7130638779,digestive_system,-5.7130637,5.15353,10.866594
METHOTREXATE,BEZ-235,NCIH1650,687800,-6.2016476184,lung,-6.2016478,-17.074112,10.872464
METFORMIN,ZOLINZA,SKMES1,909728,7.0879945487,lung,7.0879946,-3.7860048,10.874
ERLOTINIB,MK-5108,NCIH1650,687800,-3.4016876368,lung,-3.4016876,7.472855,10.874542
TOPOTECAN,BORTEZOMIB,MDAMB436,1240172,0.9905856993,breast,0.9905857,-9.894963,10.885549
GEMCITABINE,LAPATINIB,OVCAR3,905933,-12.1356774121,urogenital_system,-12.135677,-1.248989,10.886688
5-FU,MRK-003,LNCAP,907788,-8.4207176051,urogenital_system,-8.420717,2.4698918,10.890609
AZD1775,5-FU,RKO,909698,19.3332015124,digestive_system,19.333202,8.442186,10.891016
AZD1775,MK-4541,OVCAR3,905933,10.2830987589,urogenital_system,10.283099,-0.608598,10.891697
PD325901,MK-2206,RPMI7951,910903,36.2219955142,skin,36.221996,25.322012,10.899984
L778123,PACLITAXEL,LNCAP,907788,-8.3285417455,urogenital_system,-8.328542,2.5739837,10.902525
MK-4827,MK-8669,LNCAP,907788,6.714482689,urogenital_system,6.714483,17.62183,10.907347
MK-2206,GELDANAMYCIN,RKO,909698,2.2625780627,digestive_system,2.262578,13.173259,10.910681
LAPATINIB,MK-5108,OVCAR3,905933,18.1373232073,urogenital_system,18.137323,7.2105484,10.926775
SORAFENIB,DASATINIB,RPMI7951,910903,1.4557371133,skin,1.4557371,12.385133,10.929396
MITOMYCINE,DINACICLIB,RPMI7951,910903,-7.5636916896,skin,-7.5636916,3.3659775,10.929669
BORTEZOMIB,ERLOTINIB,LNCAP,907788,-17.8021087762,urogenital_system,-17.802109,-6.8639374,10.938171
VINORELBINE,BEZ-235,SKMEL30,909726,32.384809588,skin,32.38481,43.328136,10.943325
MK-8776,PD325901,RKO,909698,10.0889783498,digestive_system,10.088979,-0.8598778,10.948856
PACLITAXEL,DINACICLIB,NCIH1650,687800,-6.3342853661,lung,-6.3342853,-17.285702,10.951416
MK-8776,MK-5108,RKO,909698,11.832005858,digestive_system,11.8320055,0.86807644,10.963929
VINORELBINE,MRK-003,NCIH1650,687800,5.0483239746,lung,5.048324,-5.932567,10.980891
ERLOTINIB,LAPATINIB,NCIH1650,687800,-7.6577911808,lung,-7.657791,3.3264294,10.9842205
MK-4541,PACLITAXEL,RKO,909698,11.2229717782,digestive_system,11.222972,0.23002088,10.992951
MK-4827,MK-5108,NCIH1650,687800,7.8430222157,lung,7.8430223,18.837545,10.994523
GEMCITABINE,MK-5108,OVCAR3,905933,5.1668048492,urogenital_system,5.166805,-5.836458,11.003263
CARBOPLATIN,SORAFENIB,MDAMB436,1240172,-23.0486492161,breast,-23.048649,-12.043932,11.004717
BEZ-235,GEMCITABINE,MDAMB436,1240172,22.0713416154,breast,22.071342,11.066116,11.005226
ERLOTINIB,METHOTREXATE,LNCAP,907788,11.861823991,urogenital_system,11.861824,0.8516184,11.010205
ERLOTINIB,DINACICLIB,LNCAP,907788,25.476607541,urogenital_system,25.476608,14.4535885,11.02302
BEZ-235,SUNITINIB,RPMI7951,910903,13.4063650796,skin,13.406365,24.43284,11.026475
LAPATINIB,TOPOTECAN,RKO,909698,15.9734852971,digestive_system,15.973485,4.9321427,11.041342
ERLOTINIB,MK-8776,SKMES1,909728,1.9756419785,lung,1.975642,13.023433,11.047791
DEXAMETHASONE,MK-8669,RKO,909698,18.8797414108,digestive_system,18.879742,7.830001,11.049741
DINACICLIB,TOPOTECAN,RPMI7951,910903,-8.1752929532,skin,-8.175293,2.8929708,11.068264
MK-4541,METHOTREXATE,RKO,909698,-26.7108610292,digestive_system,-26.710861,-15.637994,11.072867
ERLOTINIB,MK-5108,RKO,909698,-4.5274399203,digestive_system,-4.52744,6.5457263,11.073166
MK-8669,CARBOPLATIN,MDAMB436,1240172,25.8271263935,breast,25.827126,14.747253,11.079872
CARBOPLATIN,MK-4541,SKMEL30,909726,15.2016274495,skin,15.201628,4.121449,11.080179
SORAFENIB,MRK-003,RKO,909698,4.1278344422,digestive_system,4.1278343,15.208901,11.081067
MK-4541,MITOMYCINE,NCIH1650,687800,-12.7274892308,lung,-12.727489,-1.6459988,11.0814905
ERLOTINIB,GEMCITABINE,NCIH1650,687800,-7.3209055843,lung,-7.3209057,3.7612982,11.082204
MK-8776,TEMOZOLOMIDE,OVCAR3,905933,3.6551833613,urogenital_system,3.6551833,-7.442982,11.0981655
SUNITINIB,MK-2206,NCIH1650,687800,18.5834161314,lung,18.583416,7.4824147,11.101002
